Date,Platform,Followers,Posts,Likes,Shares,Comments,Engagement_Rate,Total_Engagement
2026-03-02,LinkedIn,23161,4,1306,224,202,0.017856471077668627,1732
2026-03-03,LinkedIn,23188,3,685,143,110,0.012880864367926848,938
2026-03-04,LinkedIn,23266,3,507,137,89,0.012240784735685083,733
2026-03-05,LinkedIn,23331,2,334,83,83,0.010719832111242524,500
2026-03-06,LinkedIn,23401,2,551,111,141,0.015661419283292285,803
2026-03-07,LinkedIn,23447,0,0,0,0,0.012449522566041996,0
2026-03-08,LinkedIn,23528,1,291,63,63,0.019499885185700443,417
2026-03-09,LinkedIn,23613,3,647,140,163,0.013430453678255386,950
2026-03-10,LinkedIn,23622,2,561,147,172,0.019680822892524444,880
2026-03-11,LinkedIn,23654,2,386,96,89,0.011805439306614731,571
2026-03-12,LinkedIn,23660,4,742,166,215,0.011707027879159487,1123
2026-03-13,LinkedIn,23662,4,998,166,147,0.012643294911883833,1311
2026-03-14,LinkedIn,23675,0,0,0,0,0.01546930898548795,0
2026-03-15,LinkedIn,23718,1,413,65,58,0.020754558020823478,536
2026-03-16,LinkedIn,23763,1,345,54,90,0.0200180498399285,489
2026-03-17,LinkedIn,23823,1,199,38,42,0.011436594340798703,279
2026-03-18,LinkedIn,23858,4,937,238,182,0.013058570347921733,1357
2026-03-19,LinkedIn,23870,4,1004,296,308,0.016775499330818726,1608
2026-03-20,LinkedIn,23885,4,1355,363,226,0.019935562621032653,1944
2026-03-21,LinkedIn,23964,1,276,58,68,0.01624189031874262,402
2026-03-22,LinkedIn,23968,1,264,60,60,0.01854483469219637,384
2026-03-23,LinkedIn,24056,1,266,47,67,0.01728758631351514,380
2026-03-24,LinkedIn,24093,2,819,192,174,0.02071244326242027,1185
2026-03-25,LinkedIn,24142,3,703,124,150,0.012176429139502825,977
2026-03-26,LinkedIn,24179,3,969,175,135,0.01687521605953003,1279
2026-03-27,LinkedIn,24234,1,252,79,63,0.01718188453058965,394
2026-03-28,LinkedIn,24296,0,0,0,0,0.017142705526047124,0
2026-03-29,LinkedIn,24343,1,239,62,60,0.014053135402960455,361
2026-03-30,LinkedIn,24432,4,1250,278,241,0.02205288703268214,1769
2026-03-31,LinkedIn,24490,1,285,54,74,0.019512950326829235,413
2026-04-01,LinkedIn,24566,3,864,169,162,0.015437816545429903,1195
2026-04-02,LinkedIn,24609,4,1235,215,207,0.01560600538496365,1657
2026-04-03,LinkedIn,24698,1,220,65,42,0.014562420924272752,327
2026-04-04,LinkedIn,24752,1,338,98,93,0.021403328853595267,529
2026-04-05,LinkedIn,24806,0,0,0,0,0.017483850251404302,0
2026-04-06,LinkedIn,24806,4,934,241,176,0.014008834808720363,1351
2026-04-07,LinkedIn,24813,1,339,77,96,0.020566152190050452,512
2026-04-08,LinkedIn,24816,1,342,78,86,0.0186750675622425,506
2026-04-09,LinkedIn,24900,3,736,142,106,0.01348216451065813,984
2026-04-10,LinkedIn,24985,2,389,93,110,0.012003610756873308,592
2026-04-11,LinkedIn,25037,1,357,55,65,0.019993369418417277,477
2026-04-12,LinkedIn,25094,1,273,41,56,0.014900503774706928,370
2026-04-13,LinkedIn,25130,1,405,94,88,0.021317574913736488,587
2026-04-14,LinkedIn,25178,1,192,58,54,0.012979069346071107,304
2026-04-15,LinkedIn,25244,3,807,209,141,0.017400738705796417,1157
2026-04-16,LinkedIn,25262,3,584,130,104,0.011926069612727514,818
2026-04-17,LinkedIn,25262,1,229,47,46,0.01193928220629043,322
2026-04-18,LinkedIn,25290,0,0,0,0,0.015929213941410596,0
2026-04-19,LinkedIn,25376,1,276,73,72,0.01827009308881485,421
2026-04-20,LinkedIn,25408,2,908,213,129,0.022152062203675705,1250
2026-04-21,LinkedIn,25459,4,1269,344,361,0.020917781247050266,1974
2026-04-22,LinkedIn,25499,3,700,104,124,0.012430241977791431,928
2026-04-23,LinkedIn,25521,4,1337,243,318,0.0215539019272094,1898
2026-04-24,LinkedIn,25525,3,921,217,294,0.02070741850232726,1432
2026-04-25,LinkedIn,25595,0,0,0,0,0.011917866599333454,0
2026-04-26,LinkedIn,25651,1,310,98,99,0.020487997687602996,507
2026-04-27,LinkedIn,25656,1,180,61,47,0.012363756241760476,288
2026-04-28,LinkedIn,25704,3,980,235,238,0.017364904848425174,1453
2026-04-29,LinkedIn,25725,3,619,181,176,0.012827102691837285,976
2026-04-30,LinkedIn,25801,3,1162,237,172,0.017911432578647465,1571
2026-05-01,LinkedIn,25876,1,361,57,71,0.02065972877199214,489
2026-05-02,LinkedIn,25879,1,421,65,64,0.019662614808712623,550
2026-05-03,LinkedIn,25950,1,351,76,69,0.0172633990271796,496
2026-05-04,LinkedIn,26013,3,885,202,180,0.018076676179373745,1267
2026-05-05,LinkedIn,26049,3,975,274,211,0.021113015698135652,1460
2026-05-06,LinkedIn,26079,4,1088,226,217,0.016206928916621597,1531
2026-05-07,LinkedIn,26115,4,1351,347,297,0.019533515054345262,1995
2026-05-08,LinkedIn,26159,2,635,172,123,0.017066952505203445,930
2026-05-09,LinkedIn,26248,0,0,0,0,0.01299220914477117,0
2026-05-10,LinkedIn,26255,1,240,38,60,0.012302578745603109,338
2026-05-11,LinkedIn,26294,2,592,106,125,0.017280099391833975,823
2026-05-12,LinkedIn,26390,1,333,63,78,0.01896024041842574,474
2026-05-13,LinkedIn,26482,3,747,146,207,0.015513862234045436,1100
2026-05-14,LinkedIn,26486,4,1470,410,265,0.022196062746195077,2145
2026-05-15,LinkedIn,26513,3,841,154,183,0.015078911028626178,1178
2026-05-16,LinkedIn,26593,1,461,63,72,0.021091373131966254,596
2026-05-17,LinkedIn,26679,1,376,99,75,0.022249607010212696,550
2026-05-18,LinkedIn,26687,1,241,71,72,0.014776387119852458,384
2026-05-19,LinkedIn,26688,1,296,51,42,0.014062950094985179,389
2026-05-20,LinkedIn,26750,2,761,135,133,0.01959691676750488,1029
2026-05-21,LinkedIn,26845,1,477,106,69,0.022207480445787856,652
2026-05-22,LinkedIn,26895,1,326,101,57,0.019562247290979128,484
2026-05-23,LinkedIn,26925,0,0,0,0,0.014725661802722924,0
2026-05-24,LinkedIn,26931,0,0,0,0,0.014999905739359075,0
2026-05-25,LinkedIn,26960,1,447,58,59,0.020126137194293667,564
2026-05-26,LinkedIn,27017,1,230,58,67,0.01463416806679224,355
2026-05-27,LinkedIn,27019,1,287,76,77,0.017302790820381813,440
2026-05-28,LinkedIn,27069,4,1411,392,439,0.021689351468220177,2242
2026-05-29,LinkedIn,27124,1,296,53,81,0.016518769839847607,430
2026-05-30,LinkedIn,27196,1,339,75,57,0.015230956498087133,471
2026-05-31,LinkedIn,27205,0,0,0,0,0.017386971707355148,0
2026-06-01,LinkedIn,27265,2,669,180,128,0.0186349313501552,977
2026-06-02,LinkedIn,27314,1,302,59,83,0.01603524639782726,444
2026-06-03,LinkedIn,27360,2,733,155,123,0.018860208402181215,1011
2026-06-04,LinkedIn,27449,1,306,77,73,0.01496624276481718,456
2026-06-05,LinkedIn,27449,4,1054,174,176,0.014104677647519652,1404
2026-06-06,LinkedIn,27542,0,0,0,0,0.01614276464398458,0
2026-06-07,LinkedIn,27598,0,0,0,0,0.018940568226961652,0
2026-06-08,LinkedIn,27635,2,738,144,175,0.017031016527306885,1057
2026-06-09,LinkedIn,27696,2,449,96,101,0.01120201479449563,646
2026-06-10,LinkedIn,27774,3,1303,300,223,0.020500882064163693,1826
2026-06-11,LinkedIn,27862,4,1241,261,323,0.015149968542827576,1825
2026-06-12,LinkedIn,27931,4,936,222,260,0.012742013999213032,1418
2026-06-13,LinkedIn,28012,0,0,0,0,0.0216521822962919,0
2026-06-14,LinkedIn,28076,1,357,61,56,0.015232129718802084,474
2026-06-15,LinkedIn,28137,1,280,74,46,0.014884528494419208,400
2026-06-16,LinkedIn,28192,4,1338,191,276,0.014298084586500321,1805
2026-06-17,LinkedIn,28258,1,301,47,55,0.014776722014379485,403
2026-06-18,LinkedIn,28274,2,583,143,116,0.016510379299930655,842
2026-06-19,LinkedIn,28281,1,420,58,64,0.018301206631806646,542
2026-06-20,LinkedIn,28340,0,0,0,0,0.02063307632712396,0
2026-06-21,LinkedIn,28379,1,227,69,64,0.01301710218013602,360
2026-06-22,LinkedIn,28459,4,1345,248,393,0.018854767122289725,1986
2026-06-23,LinkedIn,28547,3,605,117,141,0.01057055483210941,863
2026-06-24,LinkedIn,28608,3,750,210,184,0.013506101230630016,1144
2026-06-25,LinkedIn,28648,4,1071,173,201,0.012248190327952421,1445
2026-06-26,LinkedIn,28659,4,1331,292,358,0.01825928684207152,1981
2026-06-27,LinkedIn,28751,1,442,66,84,0.02175493144109212,592
2026-06-28,LinkedIn,28839,1,288,63,71,0.015283612018146413,422
2026-06-29,LinkedIn,28938,2,439,104,92,0.011953536323973038,635
2026-06-30,LinkedIn,28991,2,883,237,241,0.022393024057624313,1361
2026-07-01,LinkedIn,29079,1,342,113,69,0.0205320839966682,524
2026-07-02,LinkedIn,29171,2,429,77,77,0.010912843532571532,583
2026-07-03,LinkedIn,29181,4,1024,271,198,0.013953835360513808,1493
2026-07-04,LinkedIn,29240,1,415,71,80,0.0170174196623671,566
2026-07-05,LinkedIn,29307,1,387,92,117,0.022132460132758484,596
2026-07-06,LinkedIn,29384,3,1391,225,355,0.021687668192938558,1971
2026-07-07,LinkedIn,29429,1,243,51,53,0.01259335879429131,347
2026-07-08,LinkedIn,29466,1,461,99,62,0.019981989791171394,622
2026-07-09,LinkedIn,29526,3,1177,221,290,0.017278141226605818,1688
2026-07-10,LinkedIn,29542,4,1778,266,394,0.02038572626256421,2438
2026-07-11,LinkedIn,29607,0,0,0,0,0.021438955215026628,0
2026-07-12,LinkedIn,29678,1,381,85,94,0.017341239498567633,560
2026-07-13,LinkedIn,29713,4,1002,266,191,0.013315467204075386,1459
2026-07-14,LinkedIn,29786,1,270,56,79,0.016071244859567523,405
2026-07-15,LinkedIn,29792,3,1030,218,198,0.019469539241781048,1446
2026-07-16,LinkedIn,29891,4,1117,270,320,0.015700954127101402,1707
2026-07-17,LinkedIn,29906,1,356,92,105,0.018700663597721007,553
2026-07-18,LinkedIn,29919,0,0,0,0,0.014670292645018988,0
2026-07-19,LinkedIn,29998,1,435,80,91,0.01831894713576302,606
2026-07-20,LinkedIn,30022,2,627,133,203,0.018322625086595944,963
2026-07-21,LinkedIn,30025,4,2035,491,346,0.021766705768380232,2872
2026-07-22,LinkedIn,30053,2,540,88,143,0.013472531661348564,771
2026-07-23,LinkedIn,30108,4,2123,416,353,0.02231010582138093,2892
2026-07-24,LinkedIn,30113,3,769,191,168,0.012872374662522968,1128
2026-07-25,LinkedIn,30113,1,521,74,76,0.021708717841013834,671
2026-07-26,LinkedIn,30151,1,350,98,88,0.01861487022360133,536
2026-07-27,LinkedIn,30151,4,1109,226,293,0.0132579663328002,1628
2026-07-28,LinkedIn,30213,1,265,53,56,0.010885949699724604,374
2026-07-29,LinkedIn,30269,2,468,100,97,0.010531289560711603,665
2026-07-30,LinkedIn,30335,4,1730,440,304,0.019930402280470622,2474
2026-07-31,LinkedIn,30399,3,1122,327,348,0.020171791067660396,1797
2026-08-01,LinkedIn,30463,1,313,72,49,0.01452832970772461,434
2026-08-02,LinkedIn,30483,1,330,91,91,0.016428968618449443,512
2026-08-03,LinkedIn,30512,2,857,197,159,0.01890935447456684,1213
2026-08-04,LinkedIn,30607,1,335,88,79,0.015354230961007506,502
2026-08-05,LinkedIn,30639,3,1219,217,268,0.01711187093395468,1704
2026-08-06,LinkedIn,30686,2,603,151,157,0.015428114979392402,911
2026-08-07,LinkedIn,30707,2,706,164,171,0.01601152273415477,1041
2026-08-08,LinkedIn,30800,1,431,124,106,0.021246857748996914,661
2026-08-09,LinkedIn,30853,0,0,0,0,0.019952422592387373,0
2026-08-10,LinkedIn,30856,1,416,99,87,0.019215437568217444,602
2026-08-11,LinkedIn,30942,3,845,225,171,0.01424681424499805,1241
2026-08-12,LinkedIn,30996,3,1183,309,208,0.01907612245110505,1700
2026-08-13,LinkedIn,31039,1,302,62,49,0.012959759318452146,413
2026-08-14,LinkedIn,31127,3,1269,284,245,0.02133392414072186,1798
2026-08-15,LinkedIn,31138,1,328,61,82,0.01515633142009817,471
2026-08-16,LinkedIn,31218,0,0,0,0,0.015227195743754966,0
2026-08-17,LinkedIn,31296,2,512,106,118,0.010596699466746422,736
2026-08-18,LinkedIn,31369,3,1177,245,158,0.01596732945723256,1580
2026-08-19,LinkedIn,31467,2,594,136,94,0.013544331541062144,824
2026-08-20,LinkedIn,31518,3,1276,272,235,0.018960959138205502,1783
2026-08-21,LinkedIn,31610,2,632,123,190,0.017637877193886924,945
2026-08-22,LinkedIn,31685,1,299,56,66,0.014362696110407566,421
2026-08-23,LinkedIn,31749,1,227,53,51,0.011123921176935605,331
2026-08-24,LinkedIn,31813,1,478,99,107,0.022496035717476406,684
2026-08-25,LinkedIn,31822,3,982,190,149,0.012783637323254759,1321
2026-08-26,LinkedIn,31839,3,1089,369,349,0.02002129909646559,1807
2026-08-27,LinkedIn,31885,4,1315,276,289,0.017455673466408236,1880
2026-08-28,LinkedIn,31950,4,1196,325,248,0.013392380854843332,1769
2026-08-29,LinkedIn,31998,1,444,108,63,0.018438774818080865,615
2026-08-30,LinkedIn,32069,0,0,0,0,0.015351960712170504,0
2026-08-31,LinkedIn,32090,1,381,91,65,0.01893353231781603,537
2026-09-01,LinkedIn,32175,2,840,193,221,0.01826314009317896,1254
2026-09-02,LinkedIn,32200,3,1176,222,329,0.018747319340645177,1727
2026-09-03,LinkedIn,32289,1,250,51,62,0.012831985719285129,363
2026-09-04,LinkedIn,32297,1,318,74,74,0.011990249317913482,466
2026-09-05,LinkedIn,32317,0,0,0,0,0.010969497657836638,0
2026-09-06,LinkedIn,32411,1,454,69,110,0.018551266869152476,633
2026-09-07,LinkedIn,32473,1,236,70,52,0.011215675015545257,358
2026-09-08,LinkedIn,32478,3,977,227,143,0.012073874687583105,1347
2026-09-09,LinkedIn,32491,2,907,188,174,0.020877645704882052,1269
2026-09-10,LinkedIn,32523,4,911,157,270,0.011036523294658759,1338
2026-09-11,LinkedIn,32593,1,485,101,70,0.01844064806871274,656
2026-09-12,LinkedIn,32616,0,0,0,0,0.021786978440823574,0
2026-09-13,LinkedIn,32688,0,0,0,0,0.018949857009466487,0
2026-09-14,LinkedIn,32762,3,872,192,129,0.012200446056328461,1193
2026-09-15,LinkedIn,32848,2,725,171,133,0.0152631846127399,1029
2026-09-16,LinkedIn,32898,4,1690,409,269,0.016306841916262096,2368
2026-09-17,LinkedIn,32899,4,1466,250,302,0.013536506469838755,2018
2026-09-18,LinkedIn,32913,3,1127,288,288,0.017847182744758515,1703
2026-09-19,LinkedIn,32947,0,0,0,0,0.017609318224908917,0
2026-09-20,LinkedIn,32982,1,483,85,104,0.018159011824763868,672
2026-09-21,LinkedIn,33073,3,1451,310,409,0.022161893096152872,2170
2026-09-22,LinkedIn,33111,2,466,153,147,0.012415714413782196,766
2026-09-23,LinkedIn,33114,2,846,174,168,0.022170996390615982,1188
2026-09-24,LinkedIn,33177,4,1810,340,273,0.01870099358752451,2423
2026-09-25,LinkedIn,33250,2,869,139,225,0.018175943808558494,1233
2026-09-26,LinkedIn,33255,1,328,79,67,0.012887396516063885,474
2026-09-27,LinkedIn,33311,1,289,82,59,0.013462186863579017,430
2026-09-28,LinkedIn,33340,4,2171,505,396,0.019454285799807652,3072
2026-09-29,LinkedIn,33438,3,1714,284,261,0.020418669561433175,2259
2026-09-30,LinkedIn,33511,4,953,289,251,0.011870800270106197,1493
2026-10-01,LinkedIn,33606,2,1101,233,225,0.02098451010470983,1559
2026-10-02,LinkedIn,33672,3,899,159,173,0.011080066850137115,1231
2026-10-03,LinkedIn,33761,1,298,67,55,0.01076344202252425,420
2026-10-04,LinkedIn,33775,0,0,0,0,0.01742773959802029,0
2026-10-05,LinkedIn,33791,2,740,183,187,0.018588275359219593,1110
2026-10-06,LinkedIn,33881,1,312,69,69,0.015076043722982015,450
2026-10-07,LinkedIn,33898,1,418,107,65,0.016491188095785002,590
2026-10-08,LinkedIn,33916,1,454,112,109,0.020976205319292982,675
2026-10-09,LinkedIn,33991,2,890,162,156,0.017183381023539154,1208
2026-10-10,LinkedIn,34078,0,0,0,0,0.02073401487822573,0
2026-10-11,LinkedIn,34146,1,313,68,56,0.01302693338435024,437
2026-10-12,LinkedIn,34169,4,1193,269,302,0.011367290040494398,1764
2026-10-13,LinkedIn,34259,2,1195,258,234,0.02130035484641661,1687
2026-10-14,LinkedIn,34306,2,606,90,152,0.012042551491254126,848
2026-10-15,LinkedIn,34335,2,844,122,171,0.01628185602497037,1137
2026-10-16,LinkedIn,34349,2,619,135,101,0.01411516077424035,855
2026-10-17,LinkedIn,34395,1,385,101,80,0.01609993058064208,566
2026-10-18,LinkedIn,34438,0,0,0,0,0.014862675526412072,0
2026-10-19,LinkedIn,34535,4,1787,308,318,0.016451230014580553,2413
2026-10-20,LinkedIn,34561,2,784,247,194,0.019570480312049585,1225
2026-10-21,LinkedIn,34644,1,467,78,112,0.01747551570606778,657
2026-10-22,LinkedIn,34707,4,2157,584,324,0.02225069966707933,3065
2026-10-23,LinkedIn,34747,1,476,98,92,0.021230853955626343,666
2026-10-24,LinkedIn,34842,0,0,0,0,0.014304166813810823,0
2026-10-25,LinkedIn,34909,1,245,74,57,0.01172653577904747,376
2026-10-26,LinkedIn,34913,4,1230,249,218,0.012531260128071339,1697
2026-10-27,LinkedIn,34965,3,1479,228,378,0.01914902661933161,2085
2026-10-28,LinkedIn,34972,4,1515,297,282,0.01720163958876083,2094
2026-10-29,LinkedIn,34993,3,978,233,193,0.015595648876684208,1404
2026-10-30,LinkedIn,34999,3,1505,298,320,0.018381690258286672,2123
2026-10-31,LinkedIn,35020,1,562,104,110,0.02176054484500873,776
2026-11-01,LinkedIn,35065,0,0,0,0,0.020826302712864442,0
2026-11-02,LinkedIn,35094,4,2021,349,308,0.018616674832901213,2678
2026-11-03,LinkedIn,35109,4,1792,350,461,0.021958070516118717,2603
2026-11-04,LinkedIn,35187,1,555,135,84,0.020331252337723177,774
2026-11-05,LinkedIn,35191,3,1012,289,235,0.015008727084749233,1536
2026-11-06,LinkedIn,35257,2,578,106,116,0.010822175212987995,800
2026-11-07,LinkedIn,35279,1,472,94,96,0.02122544912411998,662
2026-11-08,LinkedIn,35339,1,303,86,63,0.014557295895116432,452
2026-11-09,LinkedIn,35412,3,1424,293,302,0.021613748967247028,2019
2026-11-10,LinkedIn,35416,2,948,249,245,0.01972245716413699,1442
2026-11-11,LinkedIn,35438,3,1776,252,415,0.0216538850732096,2443
2026-11-12,LinkedIn,35516,3,1943,269,371,0.021756871160464934,2583
2026-11-13,LinkedIn,35597,1,290,78,88,0.012893503990609912,456
2026-11-14,LinkedIn,35621,1,501,66,68,0.017638266017556276,635
2026-11-15,LinkedIn,35628,0,0,0,0,0.017660692047910362,0
2026-11-16,LinkedIn,35722,2,792,145,209,0.01568461233004857,1146
2026-11-17,LinkedIn,35742,3,1169,312,229,0.016074403015897167,1710
2026-11-18,LinkedIn,35743,2,862,176,276,0.02030958413413153,1314
2026-11-19,LinkedIn,35764,4,1971,478,559,0.020609369889692496,3008
2026-11-20,LinkedIn,35835,3,808,215,165,0.013042306834369011,1188
2026-11-21,LinkedIn,35921,1,370,48,81,0.012747829112536501,499
2026-11-22,LinkedIn,36016,0,0,0,0,0.01670340931602729,0
2026-11-23,LinkedIn,36087,1,252,73,53,0.011887342658308977,378
2026-11-24,LinkedIn,36154,3,980,227,163,0.01083722020341173,1370
2026-11-25,LinkedIn,36217,1,298,70,45,0.010806286134685357,413
2026-11-26,LinkedIn,36310,3,1043,248,232,0.012125503378910834,1523
2026-11-27,LinkedIn,36328,3,949,223,167,0.012908939390034353,1339
2026-11-28,LinkedIn,36414,0,0,0,0,0.0130272299115901,0
2026-11-29,LinkedIn,36495,1,569,138,132,0.02027153423217063,839
2026-11-30,LinkedIn,36547,3,969,222,157,0.013546530579667856,1348
2026-12-01,LinkedIn,36639,1,447,104,122,0.02134682407540466,673
2026-12-02,LinkedIn,36725,4,1824,374,308,0.01671409666328239,2506
2026-12-03,LinkedIn,36821,2,773,122,123,0.012912938253526463,1018
2026-12-04,LinkedIn,36872,1,340,85,93,0.015455434753204133,518
2026-12-05,LinkedIn,36918,0,0,0,0,0.019932005904928402,0
2026-12-06,LinkedIn,36999,0,0,0,0,0.010963034409698142,0
2026-12-07,LinkedIn,37052,4,2113,514,480,0.018700329538480352,3107
2026-12-08,LinkedIn,37095,1,272,53,57,0.011078929477638501,382
2026-12-09,LinkedIn,37191,2,542,140,156,0.012420907907624418,838
2026-12-10,LinkedIn,37197,1,482,106,106,0.018922930823183314,694
2026-12-11,LinkedIn,37288,3,1205,355,330,0.018798844533216674,1890
2026-12-12,LinkedIn,37288,1,275,55,73,0.01287730457605889,403
2026-12-13,LinkedIn,37350,0,0,0,0,0.019600902361095393,0
2026-12-14,LinkedIn,37447,3,863,199,252,0.013056157008390912,1314
2026-12-15,LinkedIn,37485,1,456,129,115,0.01801292749267358,700
2026-12-16,LinkedIn,37503,4,1295,180,275,0.011242337092599525,1750
2026-12-17,LinkedIn,37533,3,1106,194,269,0.013025794035511906,1569
2026-12-18,LinkedIn,37609,1,400,71,102,0.014542966039097526,573
2026-12-19,LinkedIn,37632,1,469,142,102,0.019871951772338067,713
2026-12-20,LinkedIn,37700,1,529,73,132,0.01832237937200625,734
2026-12-21,LinkedIn,37786,3,1016,301,278,0.014633295673048378,1595
2026-12-22,LinkedIn,37868,3,777,222,146,0.011540919271480233,1145
2026-12-23,LinkedIn,37932,2,1252,220,224,0.02150610522148878,1696
2026-12-24,LinkedIn,37964,1,415,110,121,0.016577953154449217,646
2026-12-25,LinkedIn,38022,3,1367,249,327,0.017514258185258313,1943
2026-12-26,LinkedIn,38054,1,535,76,132,0.018726922341784767,743
2026-12-27,LinkedIn,38085,0,0,0,0,0.01455727876115012,0
2026-12-28,LinkedIn,38143,1,424,63,100,0.015238398277731505,587
2026-12-29,LinkedIn,38234,4,1199,204,322,0.011695063779940066,1725
2026-12-30,LinkedIn,38274,1,492,108,118,0.01710362872123151,718
2026-12-31,LinkedIn,38285,1,344,72,49,0.012090832840141615,465
