Date,Platform,Followers,Posts,Likes,Shares,Comments,Engagement_Rate,Total_Engagement
2026-02-13,Facebook,53336,4,6311,1668,1353,0.0449504186528001,9332
2026-02-14,Facebook,53427,0,0,0,0,0.03251701488729381,0
2026-02-15,Facebook,53462,0,0,0,0,0.03943856193274844,0
2026-02-16,Facebook,53551,1,845,195,187,0.026730651498439256,1227
2026-02-17,Facebook,53558,4,3766,655,641,0.02811139489094376,5062
2026-02-18,Facebook,53615,4,6517,1338,1593,0.044705337353664755,9448
2026-02-19,Facebook,53674,2,2325,494,318,0.026238093308761538,3137
2026-02-20,Facebook,53723,4,5373,1266,980,0.031021938618838278,7619
2026-02-21,Facebook,53750,1,1164,372,241,0.03572187334105698,1777
2026-02-22,Facebook,53841,0,0,0,0,0.043625562579243014,0
2026-02-23,Facebook,53881,4,3485,713,696,0.02653607548122621,4894
2026-02-24,Facebook,53980,3,4231,708,1235,0.03971002736560208,6174
2026-02-25,Facebook,54043,1,1869,443,275,0.04221086123912222,2587
2026-02-26,Facebook,54069,1,1273,276,195,0.03050980845366381,1744
2026-02-27,Facebook,54131,2,2736,549,673,0.04057999499977483,3958
2026-02-28,Facebook,54147,1,1377,215,350,0.035230558436200876,1942
2026-03-01,Facebook,54219,1,884,274,283,0.027374401022128948,1441
2026-03-02,Facebook,54251,3,5337,1112,1048,0.041691062814370815,7497
2026-03-03,Facebook,54334,1,845,173,160,0.023087682237873844,1178
2026-03-04,Facebook,54410,1,1458,234,260,0.03836208272852604,1952
2026-03-05,Facebook,54501,1,1184,370,304,0.0373982103278303,1858
2026-03-06,Facebook,54529,3,3863,953,725,0.03253407785583955,5541
2026-03-07,Facebook,54541,0,0,0,0,0.03727238766141752,0
2026-03-08,Facebook,54586,1,1630,397,400,0.04013822451856627,2427
2026-03-09,Facebook,54620,2,3297,696,689,0.03800071144116084,4682
2026-03-10,Facebook,54625,2,3018,467,721,0.03584667307716442,4206
2026-03-11,Facebook,54706,4,5212,1645,1069,0.04192424466588557,7926
2026-03-12,Facebook,54774,1,1221,189,284,0.029042852502219406,1694
2026-03-13,Facebook,54820,1,1576,237,293,0.040971220270985806,2106
2026-03-14,Facebook,54844,1,1638,317,252,0.035806246041017814,2207
2026-03-15,Facebook,54909,0,0,0,0,0.036216136874390674,0
2026-03-16,Facebook,54918,2,3068,826,585,0.03926466966004867,4479
2026-03-17,Facebook,54973,4,6531,908,1506,0.03618292543521476,8945
2026-03-18,Facebook,55002,4,4777,1089,1392,0.037509257335219516,7258
2026-03-19,Facebook,55006,3,2698,508,600,0.02261641443525052,3806
2026-03-20,Facebook,55038,4,3910,936,934,0.022097808811500308,5780
2026-03-21,Facebook,55102,1,1281,372,230,0.03899164396183019,1883
2026-03-22,Facebook,55119,1,771,176,206,0.021530965236695933,1153
2026-03-23,Facebook,55214,3,4241,802,1206,0.03739908903855613,6249
2026-03-24,Facebook,55262,1,1184,206,304,0.031228351253663352,1694
2026-03-25,Facebook,55272,2,2587,467,691,0.03764837341875572,3745
2026-03-26,Facebook,55356,1,1293,387,240,0.036708269142747246,1920
2026-03-27,Facebook,55381,3,4295,744,846,0.03137603522502245,5885
2026-03-28,Facebook,55443,0,0,0,0,0.030542265551107062,0
2026-03-29,Facebook,55531,0,0,0,0,0.04245838088829922,0
2026-03-30,Facebook,55616,1,1350,372,300,0.036640003809021236,2022
2026-03-31,Facebook,55674,1,1506,450,430,0.04423664226995332,2386
2026-04-01,Facebook,55700,1,1752,381,354,0.03950212427145725,2487
2026-04-02,Facebook,55748,1,766,252,216,0.024149877064377302,1234
2026-04-03,Facebook,55824,3,4667,776,781,0.040116894983428235,6224
2026-04-04,Facebook,55856,0,0,0,0,0.03745356689349531,0
2026-04-05,Facebook,55953,1,911,162,222,0.022541014489803217,1295
2026-04-06,Facebook,56051,2,2192,338,355,0.02844868701416577,2885
2026-04-07,Facebook,56051,1,1183,271,223,0.03041984535376043,1677
2026-04-08,Facebook,56071,4,6767,1480,917,0.03767956526703702,9164
2026-04-09,Facebook,56125,4,4304,925,1415,0.0325321667341879,6644
2026-04-10,Facebook,56130,3,2877,660,691,0.024419893029636316,4228
2026-04-11,Facebook,56221,0,0,0,0,0.034431568403685935,0
2026-04-12,Facebook,56301,0,0,0,0,0.023108795979476,0
2026-04-13,Facebook,56369,2,2054,537,574,0.030526158628838305,3165
2026-04-14,Facebook,56463,2,2797,545,519,0.04021408077861799,3861
2026-04-15,Facebook,56467,3,4656,662,1162,0.036274325989047285,6480
2026-04-16,Facebook,56469,3,2681,636,691,0.022247310807635336,4008
2026-04-17,Facebook,56521,3,5072,876,1153,0.03813808637117826,7101
2026-04-18,Facebook,56543,1,1050,199,231,0.0229227563132322,1480
2026-04-19,Facebook,56595,1,1333,274,307,0.031855638828439205,1914
2026-04-20,Facebook,56631,4,2999,661,620,0.02295911956873415,4280
2026-04-21,Facebook,56704,4,5908,1833,1286,0.04192280559821284,9027
2026-04-22,Facebook,56777,3,3375,709,647,0.02537082997652878,4731
2026-04-23,Facebook,56859,3,4457,735,1139,0.034328725222503145,6331
2026-04-24,Facebook,56875,1,1873,310,419,0.04439503589152279,2602
2026-04-25,Facebook,56959,0,0,0,0,0.02273276181550022,0
2026-04-26,Facebook,57036,1,1821,410,341,0.041838540129801136,2572
2026-04-27,Facebook,57108,2,2221,648,363,0.029302439821127107,3232
2026-04-28,Facebook,57108,3,5171,1034,1219,0.04180875590693876,7424
2026-04-29,Facebook,57158,3,4507,1042,800,0.03268005459419287,6349
2026-04-30,Facebook,57202,4,4591,1183,784,0.027643867133641236,6558
2026-05-01,Facebook,57278,1,1517,352,240,0.035951198005523585,2109
2026-05-02,Facebook,57281,1,1780,264,276,0.038179799152370124,2320
2026-05-03,Facebook,57342,0,0,0,0,0.04431348225699935,0
2026-05-04,Facebook,57406,1,1242,224,233,0.02693354578567625,1699
2026-05-05,Facebook,57437,1,1234,203,238,0.029621600865594375,1675
2026-05-06,Facebook,57470,1,1607,417,341,0.044265895736046904,2365
2026-05-07,Facebook,57561,3,4075,1313,996,0.03956335501647841,6384
2026-05-08,Facebook,57655,3,2677,554,700,0.026665211120315137,3931
2026-05-09,Facebook,57726,0,0,0,0,0.029088076234350873,0
2026-05-10,Facebook,57764,1,1567,248,248,0.035811479678496724,2063
2026-05-11,Facebook,57789,4,3874,833,747,0.02188011424640503,5454
2026-05-12,Facebook,57822,2,3748,752,873,0.04126009077526073,5373
2026-05-13,Facebook,57875,2,1775,388,330,0.02594018904088244,2493
2026-05-14,Facebook,57877,2,3211,423,453,0.03374806867202477,4087
2026-05-15,Facebook,57926,1,1515,246,277,0.031852776678802444,2038
2026-05-16,Facebook,57937,0,0,0,0,0.02199774861720941,0
2026-05-17,Facebook,58001,1,1011,198,224,0.021118559542425832,1433
2026-05-18,Facebook,58054,1,1304,275,305,0.03191375653521262,1884
2026-05-19,Facebook,58058,2,1606,375,476,0.02435163011415151,2457
2026-05-20,Facebook,58151,2,2249,577,340,0.02584448285095076,3166
2026-05-21,Facebook,58244,1,1480,396,261,0.03714245083740303,2137
2026-05-22,Facebook,58300,3,5228,1250,1095,0.037623022853427945,7573
2026-05-23,Facebook,58316,0,0,0,0,0.03293219433620225,0
2026-05-24,Facebook,58362,1,1040,211,210,0.021729289432724085,1461
2026-05-25,Facebook,58384,1,1137,214,249,0.02617620365754521,1600
2026-05-26,Facebook,58462,4,4099,1073,602,0.023558232727391777,5774
2026-05-27,Facebook,58546,4,7014,1908,1825,0.04445218042131162,10747
2026-05-28,Facebook,58559,4,6215,1492,1145,0.034608390263680025,8852
2026-05-29,Facebook,58624,3,3789,901,880,0.02884879587751773,5570
2026-05-30,Facebook,58698,0,0,0,0,0.04014752757260723,0
2026-05-31,Facebook,58748,1,1123,268,276,0.03406773835106039,1667
2026-06-01,Facebook,58785,1,1353,250,260,0.030508144598622125,1863
2026-06-02,Facebook,58848,1,1043,197,175,0.02670105914098386,1415
2026-06-03,Facebook,58945,3,4687,1008,920,0.03548276624115307,6615
2026-06-04,Facebook,58982,4,5695,1077,1052,0.030114858724301512,7824
2026-06-05,Facebook,59031,4,3345,710,718,0.021615409579354455,4773
2026-06-06,Facebook,59128,0,0,0,0,0.03492413686145597,0
2026-06-07,Facebook,59209,1,1825,458,255,0.04051165772918624,2538
2026-06-08,Facebook,59238,3,2567,745,848,0.025698671656405107,4160
2026-06-09,Facebook,59316,3,3914,527,903,0.026843575117831184,5344
2026-06-10,Facebook,59406,3,3086,780,672,0.029438944493751222,4538
2026-06-11,Facebook,59456,3,3207,880,762,0.027836949647086145,4849
2026-06-12,Facebook,59518,4,4953,1148,877,0.028471384779744088,6978
2026-06-13,Facebook,59615,1,1094,223,306,0.03092517843660843,1623
2026-06-14,Facebook,59666,1,1069,255,173,0.025354520344695045,1497
2026-06-15,Facebook,59703,3,3916,1188,920,0.03461549327109368,6024
2026-06-16,Facebook,59799,3,5167,788,1172,0.04034382119460379,7127
2026-06-17,Facebook,59886,1,1912,469,484,0.04383368021295977,2865
2026-06-18,Facebook,59964,4,3932,1015,901,0.02647391452677438,5848
2026-06-19,Facebook,59993,3,6014,1013,935,0.041156671268801286,7962
2026-06-20,Facebook,60043,1,1519,426,341,0.03973261236585268,2286
2026-06-21,Facebook,60123,1,1305,358,324,0.03702119758299529,1987
2026-06-22,Facebook,60127,4,5121,1445,1540,0.03507860311621138,8106
2026-06-23,Facebook,60155,2,1849,337,513,0.026201755202178618,2699
2026-06-24,Facebook,60158,2,3051,538,599,0.03557025686613074,4188
2026-06-25,Facebook,60167,4,5933,1645,995,0.03526743204446815,8573
2026-06-26,Facebook,60222,3,4583,977,1154,0.03768346929714225,6714
2026-06-27,Facebook,60238,0,0,0,0,0.03761846763178488,0
2026-06-28,Facebook,60311,1,1670,300,259,0.038384131611089785,2229
2026-06-29,Facebook,60327,2,2253,340,372,0.023055797990314333,2965
2026-06-30,Facebook,60410,3,3159,532,726,0.026439753653447712,4417
2026-07-01,Facebook,60497,4,4292,689,840,0.022622701526213155,5821
2026-07-02,Facebook,60565,2,3786,780,684,0.042121898101475,5250
2026-07-03,Facebook,60598,1,1312,341,288,0.028992045913396748,1941
2026-07-04,Facebook,60603,1,1592,305,229,0.034386802016880595,2126
2026-07-05,Facebook,60655,1,1732,252,349,0.034495123581069834,2333
2026-07-06,Facebook,60720,2,2225,356,456,0.025822408527817354,3037
2026-07-07,Facebook,60796,1,1564,392,420,0.03914791989348591,2376
2026-07-08,Facebook,60838,1,1646,370,312,0.043252267667506866,2328
2026-07-09,Facebook,60912,3,6712,1257,1480,0.04481960405180101,9449
2026-07-10,Facebook,60934,4,5998,922,1412,0.03350299145452901,8332
2026-07-11,Facebook,60988,1,1160,257,247,0.024065123607245636,1664
2026-07-12,Facebook,61067,0,0,0,0,0.02186784913259429,0
2026-07-13,Facebook,61161,4,4647,875,748,0.023103425922332124,6270
2026-07-14,Facebook,61235,4,5123,1189,1132,0.030527556409782802,7444
2026-07-15,Facebook,61250,4,7376,2049,1916,0.043065407357146014,11341
2026-07-16,Facebook,61257,4,5227,735,1137,0.02600425234457606,7099
2026-07-17,Facebook,61260,4,5950,1352,1310,0.030134959043437923,8612
2026-07-18,Facebook,61263,0,0,0,0,0.03996073047136947,0
2026-07-19,Facebook,61318,1,1164,210,297,0.025164588359676207,1671
2026-07-20,Facebook,61342,1,1763,260,407,0.03638332985628796,2430
2026-07-21,Facebook,61408,4,7380,1691,1842,0.043146172572321465,10913
2026-07-22,Facebook,61503,3,3256,654,549,0.0251961270542499,4459
2026-07-23,Facebook,61569,2,2126,394,430,0.029820826134996755,2950
2026-07-24,Facebook,61595,1,1939,521,391,0.04411476267814017,2851
2026-07-25,Facebook,61687,1,1232,253,201,0.028483587194046228,1686
2026-07-26,Facebook,61718,0,0,0,0,0.03637983155256495,0
2026-07-27,Facebook,61767,2,1756,533,445,0.024648596475087554,2734
2026-07-28,Facebook,61827,1,1160,152,231,0.022395931092131418,1543
2026-07-29,Facebook,61877,2,3460,650,639,0.044608294206321925,4749
2026-07-30,Facebook,61895,3,3088,878,580,0.028278603541622295,4546
2026-07-31,Facebook,61915,1,1725,366,329,0.03322613107559495,2420
2026-08-01,Facebook,61919,1,1289,267,251,0.02835008689887868,1807
2026-08-02,Facebook,62000,1,1209,217,183,0.024137049041764787,1609
2026-08-03,Facebook,62091,1,1251,332,316,0.02982622442105495,1899
2026-08-04,Facebook,62132,2,2760,698,727,0.039463317447392156,4185
2026-08-05,Facebook,62192,3,2533,694,469,0.021460614643753363,3696
2026-08-06,Facebook,62213,3,3918,670,800,0.033847443154862204,5388
2026-08-07,Facebook,62233,1,2168,528,411,0.04442097011784129,3107
2026-08-08,Facebook,62302,1,1050,214,266,0.023633668768260084,1530
2026-08-09,Facebook,62302,0,0,0,0,0.02335398193882187,0
2026-08-10,Facebook,62306,1,1671,334,338,0.03869656985730719,2343
2026-08-11,Facebook,62317,2,3112,739,762,0.03202672244174368,4613
2026-08-12,Facebook,62406,2,3227,830,718,0.03988568127012708,4775
2026-08-13,Facebook,62451,4,5386,734,1260,0.027112094929105227,7380
2026-08-14,Facebook,62484,2,2959,658,743,0.032075459150993614,4360
2026-08-15,Facebook,62532,0,0,0,0,0.03628007237201297,0
2026-08-16,Facebook,62609,0,0,0,0,0.024604056019608998,0
2026-08-17,Facebook,62698,1,804,233,153,0.022000149614457225,1190
2026-08-18,Facebook,62742,3,2407,816,732,0.022710161466366206,3955
2026-08-19,Facebook,62768,2,2379,504,646,0.02947803380404954,3529
2026-08-20,Facebook,62840,3,4253,838,791,0.036872894665689944,5882
2026-08-21,Facebook,62865,3,5378,895,742,0.036847265272832115,7015
2026-08-22,Facebook,62911,1,1200,190,251,0.02297212001943426,1641
2026-08-23,Facebook,62996,0,0,0,0,0.035991925652502324,0
2026-08-24,Facebook,63051,1,1751,367,344,0.035760311232932794,2462
2026-08-25,Facebook,63144,3,3464,737,547,0.02200682936235927,4748
2026-08-26,Facebook,63206,1,2049,442,484,0.04451928790461242,2975
2026-08-27,Facebook,63253,1,1904,298,346,0.0404824749141633,2548
2026-08-28,Facebook,63313,1,1706,379,394,0.04327400736782519,2479
2026-08-29,Facebook,63393,1,1462,379,253,0.031545719752666845,2094
2026-08-30,Facebook,63418,1,932,280,247,0.023916033031222035,1459
2026-08-31,Facebook,63453,1,1393,322,320,0.027861762941739844,2035
2026-09-01,Facebook,63453,1,1722,472,399,0.04305423680734931,2593
2026-09-02,Facebook,63460,2,3995,914,858,0.04120796526936148,5767
2026-09-03,Facebook,63558,1,1143,310,303,0.025258290467272963,1756
2026-09-04,Facebook,63609,3,2548,491,716,0.02203616965912828,3755
2026-09-05,Facebook,63687,0,0,0,0,0.04062684791656668,0
2026-09-06,Facebook,63733,1,1750,388,370,0.03858723707439001,2508
2026-09-07,Facebook,63788,1,1289,299,329,0.028141162831651693,1917
2026-09-08,Facebook,63873,2,3581,553,678,0.036270992495501954,4812
2026-09-09,Facebook,63886,3,2558,692,790,0.02122395887585024,4040
2026-09-10,Facebook,63975,2,2011,529,368,0.023380274390093183,2908
2026-09-11,Facebook,64002,2,3361,704,535,0.03432203878325487,4600
2026-09-12,Facebook,64088,0,0,0,0,0.029529229648457746,0
2026-09-13,Facebook,64165,1,1435,433,310,0.03926377824067426,2178
2026-09-14,Facebook,64252,3,5622,1139,1004,0.043993763522865124,7765
2026-09-15,Facebook,64253,2,2932,708,502,0.028334501171765156,4142
2026-09-16,Facebook,64278,3,4668,1131,970,0.03176665514290902,6769
2026-09-17,Facebook,64291,1,1319,327,205,0.030396616756267907,1851
2026-09-18,Facebook,64349,4,6088,1629,1046,0.035870144099036175,8763
2026-09-19,Facebook,64404,0,0,0,0,0.03511685440676137,0
2026-09-20,Facebook,64410,0,0,0,0,0.03491961089827515,0
2026-09-21,Facebook,64412,4,7534,1240,1719,0.03723523049343269,10493
2026-09-22,Facebook,64434,3,3704,702,860,0.032958136374322884,5266
2026-09-23,Facebook,64451,3,5839,1355,1167,0.039837527450675224,8361
2026-09-24,Facebook,64488,2,2447,547,586,0.031564775950931774,3580
2026-09-25,Facebook,64586,4,3714,948,1022,0.023126410312310813,5684
2026-09-26,Facebook,64600,0,0,0,0,0.044960340273430786,0
2026-09-27,Facebook,64663,0,0,0,0,0.03626825675299759,0
2026-09-28,Facebook,64751,4,7114,1667,1683,0.041155254855254814,10464
2026-09-29,Facebook,64778,2,2178,445,353,0.025427430075207345,2976
2026-09-30,Facebook,64851,1,1109,181,212,0.021580602333392523,1502
2026-10-01,Facebook,64889,4,6019,938,1050,0.028169413766130552,8007
2026-10-02,Facebook,64945,1,2167,331,482,0.041945526011630443,2980
2026-10-03,Facebook,64961,0,0,0,0,0.031996485281709425,0
2026-10-04,Facebook,65046,0,0,0,0,0.038470543367370366,0
2026-10-05,Facebook,65135,3,4650,1230,901,0.03937230957578663,6781
2026-10-06,Facebook,65178,3,5677,1458,848,0.0390330020646971,7983
2026-10-07,Facebook,65202,2,1863,374,371,0.022369313307630104,2608
2026-10-08,Facebook,65218,2,3512,721,966,0.04275010993250488,5199
2026-10-09,Facebook,65230,4,6449,919,1234,0.03179375621881296,8602
2026-10-10,Facebook,65313,1,822,265,167,0.02180672640439878,1254
2026-10-11,Facebook,65337,0,0,0,0,0.03377809637460521,0
2026-10-12,Facebook,65404,1,1049,269,218,0.02152376152261175,1536
2026-10-13,Facebook,65413,3,4903,1217,1095,0.0434837390887942,7215
2026-10-14,Facebook,65479,1,2106,323,413,0.03853970315953752,2842
2026-10-15,Facebook,65496,4,4846,990,1298,0.025754343186233764,7134
2026-10-16,Facebook,65595,1,1536,269,276,0.035604654544715196,2081
2026-10-17,Facebook,65680,0,0,0,0,0.026407606318829643,0
2026-10-18,Facebook,65713,1,1305,402,374,0.0335613818729848,2081
2026-10-19,Facebook,65720,2,2254,457,334,0.022624040685600037,3045
2026-10-20,Facebook,65759,2,2927,504,799,0.03199921539668775,4230
2026-10-21,Facebook,65841,4,8148,1598,1548,0.04139940891553589,11294
2026-10-22,Facebook,65882,3,5158,800,1093,0.0366233632116229,7051
2026-10-23,Facebook,65922,1,1831,291,467,0.04035368681358815,2589
2026-10-24,Facebook,65927,1,1077,204,229,0.025832730771263388,1510
2026-10-25,Facebook,65978,0,0,0,0,0.03916203613652724,0
2026-10-26,Facebook,66003,3,6701,1054,1214,0.0421099645188367,8969
2026-10-27,Facebook,66066,1,2288,316,326,0.044639751747381,2930
2026-10-28,Facebook,66163,4,6927,1305,1273,0.03213435304349599,9505
2026-10-29,Facebook,66221,1,1158,278,216,0.023531368798959135,1652
2026-10-30,Facebook,66276,2,4358,647,798,0.03961468442220786,5803
2026-10-31,Facebook,66334,0,0,0,0,0.027891310994029812,0
2026-11-01,Facebook,66403,0,0,0,0,0.04014993983078146,0
2026-11-02,Facebook,66435,3,3728,871,659,0.024790915748048353,5258
2026-11-03,Facebook,66487,4,8996,1436,2139,0.04157230216797007,12571
2026-11-04,Facebook,66508,3,2998,591,901,0.0243770766731702,4490
2026-11-05,Facebook,66528,2,2942,706,783,0.036703021255799086,4431
2026-11-06,Facebook,66597,4,4944,1086,921,0.0230031380397452,6951
2026-11-07,Facebook,66666,1,1995,570,486,0.044211038766220095,3051
2026-11-08,Facebook,66669,0,0,0,0,0.036232110558094596,0
2026-11-09,Facebook,66762,1,936,258,253,0.024893601738779504,1447
2026-11-10,Facebook,66836,1,2069,286,436,0.038264486936859805,2791
2026-11-11,Facebook,66897,1,1364,304,262,0.025497886658341972,1930
2026-11-12,Facebook,66958,2,3301,750,911,0.03804582716695948,4962
2026-11-13,Facebook,67051,4,5669,1283,1541,0.03202236473215713,8493
2026-11-14,Facebook,67145,1,1186,329,349,0.029044993136900944,1864
2026-11-15,Facebook,67168,0,0,0,0,0.0234152994845648,0
2026-11-16,Facebook,67222,2,3291,699,687,0.031808423493729907,4677
2026-11-17,Facebook,67230,1,1575,291,382,0.029456998718631708,2248
2026-11-18,Facebook,67232,2,2899,807,653,0.03621941131909768,4359
2026-11-19,Facebook,67262,3,4381,912,1376,0.03747185272046634,6669
2026-11-20,Facebook,67301,3,4241,694,869,0.026452309368564356,5804
2026-11-21,Facebook,67336,1,1783,335,314,0.03765961376423594,2432
2026-11-22,Facebook,67359,1,947,240,278,0.021796544509498226,1465
2026-11-23,Facebook,67453,2,4378,994,931,0.041908907574313245,6303
2026-11-24,Facebook,67458,4,5984,1215,1142,0.02724688458158407,8341
2026-11-25,Facebook,67523,1,1094,233,291,0.023663747261123545,1618
2026-11-26,Facebook,67606,2,3074,889,530,0.03411955728450692,4493
2026-11-27,Facebook,67697,2,2410,723,791,0.03114116227948667,3924
2026-11-28,Facebook,67771,1,1503,246,351,0.027720895909211746,2100
2026-11-29,Facebook,67774,0,0,0,0,0.03909508568632281,0
2026-11-30,Facebook,67852,3,5049,1405,1019,0.03844010380968776,7473
2026-12-01,Facebook,67857,4,6734,1916,1749,0.04194609214958707,10399
2026-12-02,Facebook,67950,1,994,168,233,0.023316827284690582,1395
2026-12-03,Facebook,68000,4,5586,1011,1013,0.02823036625824001,7610
2026-12-04,Facebook,68061,1,1515,492,480,0.03883663676955848,2487
2026-12-05,Facebook,68117,0,0,0,0,0.03702731239743376,0
2026-12-06,Facebook,68182,0,0,0,0,0.022895259892579886,0
2026-12-07,Facebook,68260,3,6008,1303,1088,0.03498736404200375,8399
2026-12-08,Facebook,68334,4,4881,978,710,0.022527381822879416,6569
2026-12-09,Facebook,68341,2,2589,525,570,0.02325257483576055,3684
2026-12-10,Facebook,68366,2,4144,872,827,0.04209549360677441,5843
2026-12-11,Facebook,68416,3,4002,1025,934,0.02860671810698686,5961
2026-12-12,Facebook,68460,1,1986,463,469,0.04242055895891631,2918
2026-12-13,Facebook,68503,1,1824,304,364,0.03520073189535181,2492
2026-12-14,Facebook,68507,4,4299,958,1054,0.023501395267400346,6311
2026-12-15,Facebook,68576,1,2187,516,452,0.04381274526206889,3155
2026-12-16,Facebook,68601,3,4321,953,1025,0.03621849675303195,6299
2026-12-17,Facebook,68668,3,3815,783,865,0.03233984052015632,5463
2026-12-18,Facebook,68686,4,7947,1806,1493,0.04431678458162522,11246
2026-12-19,Facebook,68769,1,1565,303,371,0.035658721705818436,2239
2026-12-20,Facebook,68865,1,817,181,157,0.0211321391798501,1155
2026-12-21,Facebook,68884,3,3192,864,762,0.02359261809913659,4818
2026-12-22,Facebook,68895,1,1473,433,322,0.03330402542295399,2228
2026-12-23,Facebook,68941,4,4665,733,866,0.023090226403098515,6264
2026-12-24,Facebook,68941,1,1840,341,384,0.03317788652922741,2565
2026-12-25,Facebook,69030,1,1846,401,434,0.04482760413597769,2681
2026-12-26,Facebook,69043,0,0,0,0,0.03112387628493195,0
2026-12-27,Facebook,69106,0,0,0,0,0.03558972513817689,0
2026-12-28,Facebook,69143,4,6309,1826,1233,0.04070875878120544,9368
2026-12-29,Facebook,69179,3,3252,898,940,0.027182573288009323,5090
2026-12-30,Facebook,69189,3,3289,719,681,0.02374770331358172,4689
2026-12-31,Facebook,69288,3,3364,857,553,0.023904600011644635,4774
