Date,Platform,Followers,Posts,Likes,Shares,Comments,Engagement_Rate,Total_Engagement
2026-03-26,YouTube,134976,4,18391,3303,4811,0.04993723585800395,26505
2026-03-27,YouTube,135073,1,5047,955,1177,0.0536819439408521,7179
2026-03-28,YouTube,135169,0,0,0,0,0.037220868344876895,0
2026-03-29,YouTube,135237,0,0,0,0,0.03103259107310701,0
2026-03-30,YouTube,135303,3,15573,2877,3078,0.059865675768957405,21528
2026-03-31,YouTube,135363,4,22143,4325,5761,0.05795601828928432,32229
2026-04-01,YouTube,135422,3,10794,2041,2294,0.040639688657569034,15129
2026-04-02,YouTube,135492,3,11619,2031,2432,0.03813389939254163,16082
2026-04-03,YouTube,135515,1,2503,577,772,0.030108549281023127,3852
2026-04-04,YouTube,135577,0,0,0,0,0.040072063542902256,0
2026-04-05,YouTube,135662,0,0,0,0,0.029873171202561607,0
2026-04-06,YouTube,135722,3,12029,3307,2965,0.052344297868382406,18301
2026-04-07,YouTube,135744,1,4306,799,789,0.044209599997073516,5894
2026-04-08,YouTube,135773,2,11236,1709,1590,0.05146885917871699,14535
2026-04-09,YouTube,135832,4,20279,4765,4233,0.05672946580454483,29277
2026-04-10,YouTube,135849,4,12616,2649,2145,0.03202567476307364,17410
2026-04-11,YouTube,135944,0,0,0,0,0.0424598094288729,0
2026-04-12,YouTube,135999,1,4685,1091,1000,0.04553668791133232,6776
2026-04-13,YouTube,136051,1,3395,742,479,0.03288506126530508,4616
2026-04-14,YouTube,136057,1,3659,925,697,0.04117592536288778,5281
2026-04-15,YouTube,136153,1,5209,1129,1200,0.046907901535176266,7538
2026-04-16,YouTube,136221,1,4548,1301,1148,0.05931219094184608,6997
2026-04-17,YouTube,136312,2,9542,2925,2424,0.055515343690723896,14891
2026-04-18,YouTube,136383,0,0,0,0,0.053393196871322594,0
2026-04-19,YouTube,138408,0,0,0,0,0.028703568705258357,0
2026-04-20,YouTube,138486,2,8036,1842,1492,0.03968300544741779,11370
2026-04-21,YouTube,138537,4,10100,2754,2646,0.031454798339546744,15500
2026-04-22,YouTube,138540,4,20152,4101,4038,0.051750432291876244,28291
2026-04-23,YouTube,138573,3,7841,2312,2201,0.02884630088312536,12354
2026-04-24,YouTube,138641,4,15485,3873,3092,0.038540098145094966,22450
2026-04-25,YouTube,138673,0,0,0,0,0.02857465164000483,0
2026-04-26,YouTube,138741,0,0,0,0,0.05018270535100377,0
2026-04-27,YouTube,138778,2,11173,2484,1639,0.05492607231859983,15296
2026-04-28,YouTube,138875,4,23640,3885,5110,0.054512968306608275,32635
2026-04-29,YouTube,138900,2,5534,1192,1172,0.03487534740559994,7898
2026-04-30,YouTube,138900,3,10950,2438,2391,0.038807935895515115,15779
2026-05-01,YouTube,138903,3,8679,2436,2148,0.03666158739088926,13263
2026-05-02,YouTube,140082,0,0,0,0,0.03755750903640159,0
2026-05-03,YouTube,140120,0,0,0,0,0.04383944943079875,0
2026-05-04,YouTube,140173,1,3413,1058,686,0.04211934941093494,5157
2026-05-05,YouTube,140262,1,6399,1171,1372,0.05689912022557791,8942
2026-05-06,YouTube,140294,2,10531,1930,2357,0.04782224236218091,14818
2026-05-07,YouTube,140326,3,14836,2680,2641,0.04279861814608474,20157
2026-05-08,YouTube,140397,4,23568,4621,3615,0.05312229957003241,31804
2026-05-09,YouTube,140416,1,5013,1042,1073,0.042968263390642546,7128
2026-05-10,YouTube,140431,1,2818,665,733,0.02905041596221569,4216
2026-05-11,YouTube,140451,2,6635,1282,1019,0.029576756914648686,8936
2026-05-12,YouTube,140495,4,13698,3275,2350,0.038152166926390396,19323
2026-05-13,YouTube,140584,3,10984,1631,1757,0.03307315707199755,14372
2026-05-14,YouTube,142785,1,4277,1054,881,0.04250785937933303,6212
2026-05-15,YouTube,142871,3,16740,2629,2718,0.05327566787313725,22087
2026-05-16,YouTube,142952,0,0,0,0,0.041985079214392665,0
2026-05-17,YouTube,143013,1,3513,724,906,0.040420258592071975,5143
2026-05-18,YouTube,143043,2,8369,1430,1957,0.04155004175679336,11756
2026-05-19,YouTube,143084,2,10001,2360,3049,0.05528123970739095,15410
2026-05-20,YouTube,143095,1,4019,625,882,0.03866373569762328,5526
2026-05-21,YouTube,143159,1,3661,748,777,0.030868216745747776,5186
2026-05-22,YouTube,143231,1,5247,1052,1318,0.050531339544692376,7617
2026-05-23,YouTube,143233,0,0,0,0,0.05861874136137802,0
2026-05-24,YouTube,143322,1,4454,802,682,0.04522829398068586,5938
2026-05-25,YouTube,143330,4,14393,2851,2977,0.03572819925939396,20221
2026-05-26,YouTube,143380,3,16808,3721,2988,0.05938074302604959,23517
2026-05-27,YouTube,143395,1,3291,662,734,0.029534647437983605,4687
2026-05-28,YouTube,143482,4,13553,2405,2362,0.03279560956436965,18320
2026-05-29,YouTube,143559,4,9716,2163,1881,0.02836883244969553,13760
2026-05-30,YouTube,143561,1,5525,997,1050,0.05954747009315001,7572
2026-05-31,YouTube,143658,1,3886,1227,1287,0.04680650330692725,6400
2026-06-01,YouTube,143754,1,3539,552,839,0.03589591746135619,4930
2026-06-02,YouTube,143777,2,7538,1466,1943,0.041245633857682845,10947
2026-06-03,YouTube,143849,4,14509,3970,3705,0.04131894499303407,22184
2026-06-04,YouTube,143861,2,9463,2804,2643,0.05547750575774388,14910
2026-06-05,YouTube,143981,4,13766,2640,3467,0.03168034997849913,19873
2026-06-06,YouTube,143982,0,0,0,0,0.03253156321977278,0
2026-06-07,YouTube,144052,0,0,0,0,0.03855919664928885,0
2026-06-08,YouTube,144072,1,6490,988,1116,0.05371333685844569,8594
2026-06-09,YouTube,144090,3,12401,2052,2408,0.04464578357013631,16861
2026-06-10,YouTube,144178,3,10956,1927,2939,0.037021980298936275,15822
2026-06-11,YouTube,144224,3,12771,3576,3583,0.05055715624740276,19930
2026-06-12,YouTube,144245,4,18962,4304,6373,0.05859907755659609,29639
2026-06-13,YouTube,144319,1,6356,1451,944,0.057828285292745064,8751
2026-06-14,YouTube,144351,1,4008,778,1141,0.04444402671290348,5927
2026-06-15,YouTube,144382,4,12902,3536,2272,0.03232122037377752,18710
2026-06-16,YouTube,145448,3,21691,4010,3112,0.059295789559623516,28813
2026-06-17,YouTube,148893,4,15410,3015,2956,0.03811535641410866,21381
2026-06-18,YouTube,148956,1,5308,1505,924,0.059111350694923445,7737
2026-06-19,YouTube,149040,2,11456,1836,1707,0.04707784542087606,14999
2026-06-20,YouTube,150271,1,5575,1225,981,0.04885375343610966,7781
2026-06-21,YouTube,150309,1,4486,1019,792,0.03607047686909859,6297
2026-06-22,YouTube,150392,3,17062,3558,2959,0.05507820371693995,23579
2026-06-23,YouTube,150463,2,8903,1341,1816,0.04164499380774313,12060
2026-06-24,YouTube,150504,1,5986,1293,1490,0.053003398988646415,8769
2026-06-25,YouTube,150512,1,3079,756,661,0.028577024314407364,4496
2026-06-26,YouTube,150536,2,6908,2135,1702,0.038364657682572134,10745
2026-06-27,YouTube,150624,0,0,0,0,0.05609968630354245,0
2026-06-28,YouTube,150720,0,0,0,0,0.04909297742720431,0
2026-06-29,YouTube,150721,4,16107,2736,4512,0.0399568094839355,23355
2026-06-30,YouTube,150739,4,13820,2650,2637,0.030913162078254137,19107
2026-07-01,YouTube,150758,2,8681,2376,2617,0.04974565877032589,13674
2026-07-02,YouTube,150850,4,19986,6109,5395,0.05450280825237102,31490
2026-07-03,YouTube,150919,4,23616,5219,6370,0.05621935362626185,35205
2026-07-04,YouTube,150935,1,5875,1111,1203,0.0567971053873495,8189
2026-07-05,YouTube,151023,0,0,0,0,0.04040845851295199,0
2026-07-06,YouTube,151090,4,13699,2202,2485,0.030235581461909175,18386
2026-07-07,YouTube,151183,2,5759,1578,1673,0.02996937709231478,9010
2026-07-08,YouTube,151266,3,10983,2345,2923,0.03508886886087575,16251
2026-07-09,YouTube,151268,4,22313,5243,5747,0.05240956969202577,33303
2026-07-10,YouTube,151354,3,8646,2398,2205,0.02830524652881744,13249
2026-07-11,YouTube,151404,1,4865,936,1043,0.045370923978690386,6844
2026-07-12,YouTube,151485,1,5023,1255,1353,0.04897226238283051,7631
2026-07-13,YouTube,151510,1,3426,707,833,0.03294991514191556,4966
2026-07-14,YouTube,151565,2,8066,2007,1556,0.03599575888825374,11629
2026-07-15,YouTube,151664,1,7263,992,1091,0.057152502399335045,9346
2026-07-16,YouTube,151727,4,29364,4033,3770,0.05841215204742699,37167
2026-07-17,YouTube,151734,4,16880,2438,3023,0.03315520074420551,22341
2026-07-18,YouTube,151814,0,0,0,0,0.055149367245776355,0
2026-07-19,YouTube,151908,1,5399,1408,1399,0.055594717326071415,8206
2026-07-20,YouTube,151944,2,6074,1512,1397,0.03508779356350848,8983
2026-07-21,YouTube,152040,1,6424,1197,1307,0.05388728798763868,8928
2026-07-22,YouTube,152066,4,22791,4124,3736,0.047336304511581606,30651
2026-07-23,YouTube,152110,1,3940,806,802,0.03648111738049752,5548
2026-07-24,YouTube,152113,4,14319,2337,2308,0.030916394850870634,18964
2026-07-25,YouTube,152198,0,0,0,0,0.04120826624887659,0
2026-07-26,YouTube,153049,1,4605,799,771,0.042365175122969286,6175
2026-07-27,YouTube,153138,1,5861,1222,930,0.05617350089195536,8013
2026-07-28,YouTube,153233,3,14443,3136,3405,0.04393524168279658,20984
2026-07-29,YouTube,153320,4,13024,3675,3929,0.033679418719712376,20628
2026-07-30,YouTube,153418,2,6941,1233,1095,0.032349847915754265,9269
2026-07-31,YouTube,153454,1,3538,995,902,0.038416106820036336,5435
2026-08-01,YouTube,153549,1,2816,889,605,0.03260270307168995,4310
2026-08-02,YouTube,153619,0,0,0,0,0.04739893255106451,0
2026-08-03,YouTube,153651,2,5887,1153,1357,0.03078206594215214,8397
2026-08-04,YouTube,153681,2,9558,1599,2287,0.049065081069637036,13444
2026-08-05,YouTube,153735,1,6042,1151,1073,0.047384303659487106,8266
2026-08-06,YouTube,153746,1,5841,1279,955,0.046348852028726524,8075
2026-08-07,YouTube,154370,2,6961,1652,1889,0.03559213963702839,10502
2026-08-08,YouTube,154380,1,3941,1158,1208,0.04410301462985479,6307
2026-08-09,YouTube,154467,1,4293,825,1064,0.03726393168383103,6182
2026-08-10,YouTube,154538,4,24061,5690,6278,0.05504721786114367,36029
2026-08-11,YouTube,154569,4,17565,4686,3384,0.04386294432250482,25635
2026-08-12,YouTube,154625,3,15049,3192,2650,0.04043299673619335,20891
2026-08-13,YouTube,154662,4,14231,2816,2607,0.03487182407706744,19654
2026-08-14,YouTube,154721,4,20209,4675,4478,0.05178665323410102,29362
2026-08-15,YouTube,154806,0,0,0,0,0.05942647611634019,0
2026-08-16,YouTube,154903,0,0,0,0,0.04690411908329807,0
2026-08-17,YouTube,154921,3,9734,2078,1636,0.02972584265090788,13448
2026-08-18,YouTube,155004,4,11547,2215,3104,0.03132286035554969,16866
2026-08-19,YouTube,155059,1,3351,641,1016,0.0342874448768934,5008
2026-08-20,YouTube,155072,1,5359,1154,1063,0.05534775882085874,7576
2026-08-21,YouTube,155104,3,11508,3366,3095,0.04374003070274636,17969
2026-08-22,YouTube,155113,0,0,0,0,0.05675644570563531,0
2026-08-23,YouTube,155919,1,3357,601,639,0.03206979805494038,4597
2026-08-24,YouTube,155998,4,16267,3227,4325,0.03642387759457742,23819
2026-08-25,YouTube,156061,2,8327,1257,1745,0.03204384454230417,11329
2026-08-26,YouTube,156124,3,10917,3315,2416,0.038847037637530286,16648
2026-08-27,YouTube,156185,3,16526,3391,3441,0.049083372935258954,23358
2026-08-28,YouTube,156252,1,4697,1327,1491,0.051431613250953204,7515
2026-08-29,YouTube,156342,0,0,0,0,0.02984922230463566,0
2026-08-30,YouTube,156433,0,0,0,0,0.04091355586603803,0
2026-08-31,YouTube,156475,3,15710,2603,3010,0.0432518546019373,21323
2026-09-01,YouTube,156554,2,14071,3380,2662,0.05974451102069875,20113
2026-09-02,YouTube,156612,2,9407,1911,2029,0.05257154954002737,13347
2026-09-03,YouTube,156663,1,5100,871,1049,0.04086246158768702,7020
2026-09-04,YouTube,156759,2,11509,2179,2494,0.050698057433711474,16182
2026-09-05,YouTube,156777,0,0,0,0,0.03895249896927188,0
2026-09-06,YouTube,156797,0,0,0,0,0.030315148282753834,0
2026-09-07,YouTube,158211,4,16326,3135,3312,0.03852818334919145,22773
2026-09-08,YouTube,158232,1,4958,983,1236,0.041142412818769375,7177
2026-09-09,YouTube,158240,2,6507,1463,1743,0.029340172602840817,9713
2026-09-10,YouTube,158248,3,10116,2552,1779,0.029573072755885683,14447
2026-09-11,YouTube,158320,3,15047,4549,5030,0.056041355152766,24626
2026-09-12,YouTube,158346,1,5301,846,1457,0.049030325172481994,7604
2026-09-13,YouTube,158362,0,0,0,0,0.0430494791261304,0
2026-09-14,YouTube,158405,1,3140,561,793,0.03197905015815715,4494
2026-09-15,YouTube,158449,3,15976,4065,4155,0.04790494333606429,24196
2026-09-16,YouTube,158456,2,8518,2532,2155,0.047699980693860056,13205
2026-09-17,YouTube,158535,3,16261,2993,4111,0.04609783946324439,23365
2026-09-18,YouTube,158552,1,3829,539,963,0.032287195735993,5331
2026-09-19,YouTube,158584,0,0,0,0,0.03160013226361893,0
2026-09-20,YouTube,158584,1,4000,800,597,0.03485760231433212,5397
2026-09-21,YouTube,158659,2,9545,2026,2064,0.03822886599216962,13635
2026-09-22,YouTube,158664,2,10336,1820,2068,0.05033974157067275,14224
2026-09-23,YouTube,158704,4,28934,5181,3670,0.0546171296059251,37785
2026-09-24,YouTube,158758,4,13410,3239,2305,0.032481433988295325,18954
2026-09-25,YouTube,162644,1,6266,1770,1658,0.058187433558716216,9694
2026-09-26,YouTube,162648,1,6193,1369,1378,0.052173992720498594,8940
2026-09-27,YouTube,162706,1,5598,1517,1338,0.048119084384818635,8453
2026-09-28,YouTube,162785,3,20762,3211,2905,0.052862284428560675,26878
2026-09-29,YouTube,162802,4,19918,5082,4101,0.04345262197115516,29101
2026-09-30,YouTube,162850,3,15993,2451,3624,0.04626729681741801,22068
2026-10-01,YouTube,162931,2,10727,2814,2813,0.054497385144776075,16354
2026-10-02,YouTube,162995,3,9667,3141,2283,0.03325391884980348,15091
2026-10-03,YouTube,163077,0,0,0,0,0.03527749531915294,0
2026-10-04,YouTube,163130,1,4634,1469,1110,0.04859366793559736,7213
2026-10-05,YouTube,163190,2,8556,1738,2267,0.038027821005771456,12561
2026-10-06,YouTube,163197,1,6076,1721,1652,0.05773635120633255,9449
2026-10-07,YouTube,163199,1,5929,1479,1223,0.05778584551503238,8631
2026-10-08,YouTube,165438,1,5050,1401,1219,0.05437102369549998,7670
2026-10-09,YouTube,165462,1,4695,1151,1013,0.03832587862649025,6859
2026-10-10,YouTube,165530,0,0,0,0,0.05530153531669513,0
2026-10-11,YouTube,165584,0,0,0,0,0.02837263678409908,0
2026-10-12,YouTube,165604,1,6147,947,985,0.05156095676106949,8079
2026-10-13,YouTube,165643,4,19872,3499,4482,0.04708718648140648,27853
2026-10-14,YouTube,165725,1,4941,1287,1234,0.04573832313867698,7462
2026-10-15,YouTube,165806,4,19772,4187,4162,0.038650187554933504,28121
2026-10-16,YouTube,165855,2,8539,2542,2105,0.04570968642518618,13186
2026-10-17,YouTube,165949,0,0,0,0,0.05816351072507698,0
2026-10-18,YouTube,165981,0,0,0,0,0.03451895658488534,0
2026-10-19,YouTube,165998,4,17905,5699,3387,0.044477743852559454,26991
2026-10-20,YouTube,166054,1,7832,1462,1634,0.057822212468939906,10928
2026-10-21,YouTube,170820,3,15832,2916,2840,0.041953545535122816,21588
2026-10-22,YouTube,170835,4,22227,4994,4156,0.04650335315742444,31377
2026-10-23,YouTube,170914,2,7926,1490,1736,0.039742650618143846,11152
2026-10-24,YouTube,170951,1,3058,925,563,0.030375899498577465,4546
2026-10-25,YouTube,170991,0,0,0,0,0.04908616940591177,0
2026-10-26,YouTube,170997,1,4553,900,1006,0.037778446698490425,6459
2026-10-27,YouTube,171074,4,18182,3105,2954,0.031665051786443146,24241
2026-10-28,YouTube,171126,3,17236,4687,3798,0.05072671514612048,25721
2026-10-29,YouTube,171188,2,10308,3164,2991,0.051025869224493925,16463
2026-10-30,YouTube,171276,1,3577,794,1148,0.03477493691078291,5519
2026-10-31,YouTube,171307,1,4266,668,873,0.03621861038614588,5807
2026-11-01,YouTube,171344,0,0,0,0,0.04628224049385929,0
2026-11-02,YouTube,171595,4,17848,4165,4897,0.04550808456220482,26910
2026-11-03,YouTube,171616,1,8025,1258,1251,0.05841900690979598,10534
2026-11-04,YouTube,171631,1,4836,1074,1032,0.03443753494764483,6942
2026-11-05,YouTube,171682,2,9767,2044,1780,0.04056752365517529,13591
2026-11-06,YouTube,171710,1,4310,886,1401,0.04416089747676054,6597
2026-11-07,YouTube,171725,0,0,0,0,0.05205375254500555,0
2026-11-08,YouTube,171800,1,6924,1542,1510,0.05170495574914152,9976
2026-11-09,YouTube,171816,1,3885,874,799,0.034544138838169466,5558
2026-11-10,YouTube,171879,1,5846,1052,1263,0.05215808640506653,8161
2026-11-11,YouTube,171969,3,19085,4902,4408,0.059357261849036176,28395
2026-11-12,YouTube,172057,4,14513,3504,3149,0.03027278616477845,21166
2026-11-13,YouTube,172069,4,24661,4338,7283,0.05590739403989059,36282
2026-11-14,YouTube,172140,1,4979,1216,926,0.040102283184903005,7121
2026-11-15,YouTube,172195,1,5241,1150,1034,0.050917265221683564,7425
2026-11-16,YouTube,172199,4,23130,6302,7057,0.05395937786884345,36489
2026-11-17,YouTube,172210,3,16492,3397,3115,0.044888710690204066,23004
2026-11-18,YouTube,172250,3,16276,4326,4230,0.04322096098959735,24832
2026-11-19,YouTube,172252,2,15491,2817,3143,0.055588894665379904,21451
2026-11-20,YouTube,172350,1,6540,1869,1390,0.056642135133958854,9799
2026-11-21,YouTube,172382,0,0,0,0,0.04723464529258291,0
2026-11-22,YouTube,172467,0,0,0,0,0.051876191303636555,0
2026-11-23,YouTube,172516,3,17610,3168,3505,0.04567111296556309,24283
2026-11-24,YouTube,172571,4,22197,4049,6314,0.04775533603161815,32560
2026-11-25,YouTube,172579,2,11722,2174,2097,0.044366961281363755,15993
2026-11-26,YouTube,172660,1,4778,1090,1090,0.041029257550948,6958
2026-11-27,YouTube,172709,1,4532,1134,911,0.0439089221082519,6577
2026-11-28,YouTube,172737,1,4543,882,909,0.03203634516146448,6334
2026-11-29,YouTube,172775,0,0,0,0,0.04085739745066764,0
2026-11-30,YouTube,172865,1,5700,1230,1250,0.039793999008886846,8180
2026-12-01,YouTube,172964,3,11056,2272,2249,0.03351021655762414,15577
2026-12-02,YouTube,173008,4,21800,4285,4968,0.055373061187337216,31053
2026-12-03,YouTube,173024,2,7437,2104,1852,0.0343959351887822,11393
2026-12-04,YouTube,173079,1,3318,691,562,0.02818466116137498,4571
2026-12-05,YouTube,173176,0,0,0,0,0.049636537235246636,0
2026-12-06,YouTube,173221,0,0,0,0,0.0280016904618335,0
2026-12-07,YouTube,173287,3,12171,2635,2672,0.028500585449837895,17478
2026-12-08,YouTube,173355,3,12357,3084,2676,0.030985196311102997,18117
2026-12-09,YouTube,173368,3,19842,3485,3823,0.04625796494798741,27150
2026-12-10,YouTube,179000,4,25425,3462,4647,0.04324282539181972,33534
2026-12-11,YouTube,179066,2,13993,2818,3343,0.049982478124334026,20154
2026-12-12,YouTube,179088,0,0,0,0,0.0581437263002839,0
2026-12-13,YouTube,179181,1,4904,1291,1251,0.03854133303598218,7446
2026-12-14,YouTube,179241,3,10109,2726,2637,0.03207999125350354,15472
2026-12-15,YouTube,179263,3,15946,3701,2774,0.03652408452576077,22421
2026-12-16,YouTube,179289,2,13520,3469,2994,0.05648968182763265,19983
2026-12-17,YouTube,179342,2,9386,1670,1959,0.03192266100822986,13015
2026-12-18,YouTube,179351,1,4029,813,1066,0.03974956206180135,5908
2026-12-19,YouTube,179439,0,0,0,0,0.0500788594280436,0
2026-12-20,YouTube,179515,1,6330,1699,1351,0.05052594903449059,9380
2026-12-21,YouTube,179530,4,18754,4040,3313,0.04240848619189242,26107
2026-12-22,YouTube,179570,3,16372,3442,4534,0.04827312939571745,24348
2026-12-23,YouTube,179667,3,13017,2492,3623,0.038471077861166526,19132
2026-12-24,YouTube,179721,1,3969,870,964,0.03215060025568086,5803
2026-12-25,YouTube,179781,4,27315,3784,4570,0.04826507143465586,35669
2026-12-26,YouTube,179866,0,0,0,0,0.03696429180081215,0
2026-12-27,YouTube,179946,1,5998,1120,1365,0.04470030278167931,8483
2026-12-28,YouTube,180032,1,4474,1072,747,0.038757290834546564,6293
2026-12-29,YouTube,180131,4,14904,4179,3740,0.03055325195628801,22823
2026-12-30,YouTube,180179,4,17702,3796,3553,0.03082005022401785,25051
2026-12-31,YouTube,180251,4,26329,4886,5909,0.05424937473949368,37124
