Date,Open,High,Low,Close,Volume,Stock_Code,Stock_Name
2024-02-20,580.1246312436797,584.3510696199537,573.6633518453979,579.1311250659579,65329,2330,台積電
2024-02-21,584.8042628751208,590.6922741951383,573.1514607051511,579.7002314184915,62840,2330,台積電
2024-02-22,561.7924696058254,569.5496419214011,560.2085516319784,560.9457312478471,41155,2330,台積電
2024-02-23,546.8686527840952,548.5254571702134,538.3864179253179,548.0945218004701,67633,2330,台積電
2024-02-26,550.7869144672837,559.5930102074472,544.2339570118958,549.2129994226308,43977,2330,台積電
2024-02-27,555.0080510536338,562.4474575942763,549.187234626214,555.4718379265698,43952,2330,台積電
2024-02-28,557.4195326465189,558.3310142740903,552.0021260646599,556.9114424077998,56478,2330,台積電
2024-02-29,560.9778582191635,570.7790235299128,551.6111360543548,556.068167672994,58717,2330,台積電
2024-03-01,552.606710465416,564.0692357868186,546.4214904148557,553.868393445796,58203,2330,台積電
2024-03-04,546.3870684226465,547.0545125712532,539.7124374980903,541.3933582597201,38659,2330,台積電
2024-03-05,540.4192620087258,543.4118622942942,534.1227725138712,536.073308811481,70098,2330,台積電
2024-03-06,530.1694043911559,542.0155883790475,521.031557003044,533.4147945780597,45624,2330,台積電
2024-03-07,540.0512665524237,552.8951998144695,529.8322494798217,544.743015019329,40180,2330,台積電
2024-03-08,545.5799916621518,552.0008286674291,541.5065897888855,549.9712037248698,70549,2330,台積電
2024-03-11,531.3820841597884,538.7986018900319,528.5047067859848,536.5520656524469,73226,2330,台積電
2024-03-12,537.8193135846216,546.2348423329015,530.8922057387492,542.21731455901,69485,2330,台積電
2024-03-13,543.7677233459372,549.037082557259,537.3557993322559,541.784717883813,67380,2330,台積電
2024-03-14,534.3689632440011,545.6561575576328,534.0976496329058,538.991476514251,61209,2330,台積電
2024-03-15,546.0557097720834,552.0834689980932,544.3503494243325,548.0398812536399,57034,2330,台積電
2024-03-18,564.9521966197212,570.1783966975672,553.0477446929614,561.08212914436,38479,2330,台積電
2024-03-19,567.9527902719655,581.9923965435847,560.468036444268,573.4200993514452,51338,2330,台積電
2024-03-20,573.5727987298865,573.9936084768532,569.6790461407429,569.9879339164324,49907,2330,台積電
2024-03-21,568.9662803188179,574.3446533789682,566.4403868126316,571.4595035610621,45390,2330,台積電
2024-03-22,574.3768246431953,587.0546160535395,571.7223444848087,578.7969251166749,63936,2330,台積電
2024-03-25,594.3305924904795,604.9715686953627,584.0459931798081,592.0012196535444,54835,2330,台積電
2024-03-26,593.6744603988224,599.7498569857477,591.9139661047461,592.1473969772314,38241,2330,台積電
2024-03-27,599.4266394967569,605.8058994628269,593.696454426397,594.9352116515518,43807,2330,台積電
2024-03-28,592.1736148971071,593.4429036445244,579.9731331037732,589.4025852782657,62330,2330,台積電
2024-03-29,586.5313201379133,591.779747461093,580.910971369905,582.9927763345204,38045,2330,台積電
2024-04-01,591.9681193173434,600.8934480931846,584.2400216002076,594.5599897633588,69048,2330,台積電
2024-04-02,606.9459828783769,613.8493835857278,604.0547012354347,610.8869422944873,54805,2330,台積電
2024-04-03,617.2738283883539,620.5977643870693,612.9737716134719,614.1953003353036,54223,2330,台積電
2024-04-04,630.837997007332,635.598100722442,623.9410162684748,626.9903486045885,58696,2330,台積電
2024-04-05,640.0059202640589,640.2628339721496,624.6331030380078,633.7883909698381,67987,2330,台積電
2024-04-08,630.1781131592503,635.3478213483262,619.3932894450852,631.2813698115838,48912,2330,台積電
2024-04-09,635.9351330181082,640.2633198526515,625.3758134179545,637.5670741097093,62120,2330,台積電
2024-04-10,657.7742508085909,662.0826373180034,648.9614815455943,654.1578963899129,57629,2330,台積電
2024-04-11,654.1941245777728,657.8556440285123,645.4529771565277,656.283685363765,45681,2330,台積電
2024-04-12,678.2947978919241,690.3755983300583,669.7440590728205,672.5011023655156,70145,2330,台積電
2024-04-15,655.4021693167263,663.1830049517134,646.9222723128955,650.737516834007,66897,2330,台積電
2024-04-16,658.6851322239277,668.5808889675052,646.8770706811351,659.621874078601,61338,2330,台積電
2024-04-17,664.8831906898256,675.3773245123433,661.3918140695633,661.5638461200577,69023,2330,台積電
2024-04-18,663.0629039908868,669.6728746287569,658.576235539239,659.704442693096,69691,2330,台積電
2024-04-19,655.7934251984414,662.1896052398159,653.0668164121636,661.040448715021,63334,2330,台積電
2024-04-22,648.529535641166,655.4961247642743,643.008498482335,643.3498882903014,68480,2330,台積電
2024-04-23,641.3374950416644,648.8647592940436,638.9431487448143,641.2701312502841,62898,2330,台積電
2024-04-24,648.3021877564227,657.9675885954966,636.586079794448,644.0967836778701,62205,2330,台積電
2024-04-25,654.3809276803318,662.4143577255239,648.865483913052,656.7445565798822,59744,2330,台積電
2024-04-26,656.3337464117748,658.008451573818,639.5567440783478,651.1825896081283,65108,2330,台積電
2024-04-29,641.3642799970614,646.4368369138126,630.8786979688093,642.7886781263632,41344,2330,台積電
2024-04-30,630.7306402305969,641.587592688285,626.4187466890304,636.9621987315933,70234,2330,台積電
2024-05-01,648.944905461099,657.3281995233316,640.3858574600874,643.725808649451,69873,2330,台積電
2024-05-02,639.8028486845097,652.4397769793222,634.9442829971238,645.0758707416276,36169,2330,台積電
2024-05-03,636.2900432363864,643.1458128070452,628.7780673464871,638.5977613672736,68032,2330,台積電
2024-05-06,647.2123050332217,659.9820011956563,637.9996358737891,641.4385630050557,40154,2330,台積電
2024-05-07,646.2715698487335,654.1014707183457,632.5039598632195,640.4992986174235,48404,2330,台積電
2024-05-08,648.3550210582955,651.4311646893271,642.1030452187683,647.4041412004549,64740,2330,台積電
2024-05-09,640.992747300516,642.2975838355559,632.248504912915,639.3070580953208,41430,2330,台積電
2024-05-10,633.9934524821515,636.5880656588475,628.4634252036403,634.6478312354902,67718,2330,台積電
2024-05-13,626.9066415588027,632.6068177413274,623.214590751433,629.5101599625403,68285,2330,台積電
2024-05-14,612.7565578859176,616.839458571177,601.1331382121247,614.8635162878903,55298,2330,台積電
2024-05-15,618.3441121063624,620.6513645230691,606.8069811002589,616.2179327789622,35255,2330,台積電
2024-05-16,620.5665340409013,624.1049444550642,615.7197036741189,617.449961172855,46481,2330,台積電
2024-05-17,620.1941909877338,622.3446969211832,605.8885271664057,616.598447275346,59677,2330,台積電
2024-05-20,617.3894381959656,628.462508230039,607.8498538078809,613.8338895743082,74247,2330,台積電
2024-05-21,595.7968753235992,601.672133545999,585.1374468916539,600.7081921798347,60272,2330,台積電
2024-05-22,596.753072786873,603.080448558484,587.2067511514472,596.8196742254667,45392,2330,台積電
2024-05-23,588.6771960634993,598.8077661424867,583.6709261927136,593.9328033834142,60360,2330,台積電
2024-05-24,587.8041564428366,599.3530811272256,586.9585773402575,587.2224669935251,56599,2330,台積電
2024-05-27,585.9165911662058,587.9170044486154,582.7681407155185,586.602558315762,66193,2330,台積電
2024-05-28,595.983310642647,600.7256165841868,584.9911413468939,591.3975644544062,39279,2330,台積電
2024-05-29,608.0420514534492,621.6853061963103,600.3384235267658,609.8604722705179,65441,2330,台積電
2024-05-30,608.5491521678359,623.8611650664731,605.4104055213379,613.2457929913035,56650,2330,台積電
2024-05-31,613.2888943412827,627.7934686865552,611.5795836895254,617.6993706072329,73519,2330,台積電
2024-06-03,622.7175801604064,625.9295926478856,609.1331694284123,619.4775806911791,48674,2330,台積電
2024-06-04,606.3874701483975,608.459951984342,593.0467105176201,604.9571329354976,60304,2330,台積電
2024-06-05,602.9032848551282,615.8790323338877,596.5644781006006,607.7516519050046,72281,2330,台積電
2024-06-06,606.505634931484,622.9607733327305,604.4231458461238,611.5927804276654,39100,2330,台積電
2024-06-07,639.8668513420448,646.991933727983,633.834419653565,637.3052775798541,72489,2330,台積電
2024-06-10,633.874310327279,646.646347139469,633.6411627790195,639.3372810850806,62515,2330,台積電
2024-06-11,650.1661375523046,653.8067960707147,634.1947757174212,646.0076563011224,37713,2330,台積電
2024-06-12,652.4964328053201,662.538260684853,648.285711793743,649.8160426477662,47038,2330,台積電
2024-06-13,638.1639412182135,645.959870482082,630.8057006943853,643.5524213364811,63326,2330,台積電
2024-06-14,652.728731846264,662.4547511725647,649.1510575131639,658.193877340097,37694,2330,台積電
2024-06-17,675.9006541652506,681.651709508582,661.9664868340654,669.3856630270462,58286,2330,台積電
2024-06-18,679.2513555423502,687.8769808068163,670.4017919060317,680.9636960147283,48835,2330,台積電
2024-06-19,675.485833431787,680.5213358119507,664.27625675558,677.2379543858704,59836,2330,台積電
2024-06-20,698.6309481154154,700.2355193103377,691.421177437487,694.2874915770634,36829,2330,台積電
2024-06-21,692.1633736314719,700.6163502031399,685.8760140037714,686.0268826849136,69861,2330,台積電
2024-06-24,702.3239654693731,706.3782085635194,693.6588257539285,695.5630775564066,73939,2330,台積電
2024-06-25,723.0435655073836,731.4487766279151,706.4485387762054,719.3979704626876,73755,2330,台積電
2024-06-26,712.6714916453445,716.6452493800341,700.2155607431337,714.4395926715506,64986,2330,台積電
2024-06-27,707.1660011581332,719.9682447534334,698.7165964681082,713.1061652933823,40203,2330,台積電
2024-06-28,721.5236608540126,729.2091783961483,708.928372144056,717.5463457189921,65330,2330,台積電
2024-07-01,717.1508372419246,717.8941430983454,706.786618239744,716.314121465138,35983,2330,台積電
2024-07-02,704.3222317343549,710.1400489842379,701.8518739275114,705.3912944340926,35884,2330,台積電
2024-07-03,714.5169835042981,716.437814894401,695.7949397011603,708.7568543893568,47944,2330,台積電
2024-07-04,696.1883225399386,702.5336780837008,690.3574595548629,701.6443442916635,54545,2330,台積電
2024-07-05,707.9378655043622,722.0609746690855,702.5131000667335,708.0423002668048,65816,2330,台積電
2024-07-08,694.7250967041771,706.1047531070003,687.5149936444944,701.5816025639997,62331,2330,台積電
2024-07-09,716.5688290836385,728.632142022123,715.8957421272629,717.0182469143743,52836,2330,台積電
2024-07-10,704.8170167247948,714.7491552350832,702.4730297668426,711.1275157106614,45945,2330,台積電
2024-07-11,703.6550006630315,718.7251597123928,693.2685797659148,709.0606247920414,74884,2330,台積電
2024-07-12,711.4085879471166,727.7924708715927,710.2305142784663,716.892438781474,52047,2330,台積電
2024-07-15,708.1191056723584,716.554769118419,697.4955645473492,706.0122197402568,53055,2330,台積電
2024-07-16,711.4404312672845,718.1503986064346,704.4827184312103,707.9566491022142,41544,2330,台積電
2024-07-17,720.5329722085064,726.4678713674583,713.7329050733349,719.3335731747363,66792,2330,台積電
2024-07-18,710.7223084436336,715.6812776384368,700.1469131994166,704.2129505630238,62747,2330,台積電
2024-07-19,703.2128527123235,718.0830558691337,698.2105802007784,704.9771202825235,43830,2330,台積電
2024-07-22,703.1719998972751,717.9302415730639,693.059740953948,706.1985963750328,38295,2330,台積電
2024-07-23,717.1726300118597,731.0144477629582,707.6937726150968,711.9243362185196,62219,2330,台積電
2024-07-24,695.4508893669786,701.0552333378017,687.5727571502574,699.3167706791558,61180,2330,台積電
2024-07-25,692.1777456241086,702.2955496508375,679.2942277956195,685.8239632666367,45930,2330,台積電
2024-07-26,682.0905008771629,701.7379575717238,673.0368249251641,688.8111698167382,73034,2330,台積電
2024-07-29,696.1869861482394,698.710428190725,676.7826955150556,689.7054266155989,41042,2330,台積電
2024-07-30,683.8411645262626,691.0647437925584,673.8219054051485,690.1468999369472,52293,2330,台積電
2024-07-31,696.8611050326859,707.1902681252222,688.479552520065,691.4519714906555,72744,2330,台積電
2024-08-01,683.9318473402293,691.7898564911178,683.1268371361571,683.5531437362109,51789,2330,台積電
2024-08-02,690.6762588805586,702.3048818835466,680.3457379415411,683.9331594702094,60541,2330,台積電
2024-08-05,679.1234497162843,686.8768894861312,671.0408221733406,684.9621138351371,50903,2330,台積電
2024-08-06,677.7871913506577,688.5676313042278,676.3615768226429,677.0579419314388,45968,2330,台積電
2024-08-07,699.0394550174706,701.8583640559268,685.6641843924467,692.5392465292324,74359,2330,台積電
2024-08-08,696.0076508245652,698.285766591314,687.3819662100257,695.686273761712,51373,2330,台積電
2024-08-09,685.8373540623019,688.0905464666204,679.4941029177442,684.0670072795971,70763,2330,台積電
2024-08-12,692.0213966165311,703.295459327392,678.6945703710107,689.32271625664,44198,2330,台積電
2024-08-13,679.5448305928056,689.2120741866161,678.09606475546,680.1632205085745,43524,2330,台積電
2024-08-14,688.8972879740448,696.1040550251736,686.1116619663269,687.1442718927767,36245,2330,台積電
2024-08-15,698.9458304964733,703.9618919111364,687.6070383110414,697.7691919105318,61066,2330,台積電
2024-08-16,696.4363569908083,708.6546439706933,684.0465783580779,690.8932100784721,49741,2330,台積電
2024-08-19,694.0279139748731,705.89259181394,684.4725043915122,700.3952579689019,69574,2330,台積電
2024-08-20,702.1792380178205,716.7872774411305,696.0727034320186,705.2688347386436,53928,2330,台積電
2024-08-21,720.5878796467769,726.9165854996867,710.6352279204339,714.154610883811,73727,2330,台積電
2024-08-22,738.7614463866051,744.3308866243915,721.0311750342889,733.0398681329955,42421,2330,台積電
2024-08-23,732.3169564514958,739.749579470142,720.6084403829846,732.9669991883943,69744,2330,台積電
2024-08-26,730.3822451668606,734.7846661343731,718.5080410547534,728.6315970350186,66063,2330,台積電
2024-08-27,720.1537250179015,734.1904909891566,716.2339983314682,723.3744603503987,65836,2330,台積電
2024-08-28,714.5800865247523,726.2950875135946,706.1447449047349,719.0653116342596,68791,2330,台積電
2024-08-29,721.1464971117776,725.0220737001587,715.9401958852359,721.6704528827242,65440,2330,台積電
2024-08-30,726.1481138695275,741.3870566634941,724.8180708733196,728.2841387958952,60048,2330,台積電
2024-09-02,735.7665793842906,741.4156660003991,721.061581784735,734.5376081781221,40249,2330,台積電
2024-09-03,739.6390249799834,754.0478489177526,737.6150970045435,745.9387065544854,36301,2330,台積電
2024-09-04,757.2941127344754,771.0234325943044,735.9196009088793,750.1765158553777,71833,2330,台積電
2024-09-05,774.976263009581,784.6516555956213,760.6665007527937,767.5128035770842,59666,2330,台積電
2024-09-06,772.5365997807501,774.3427600785476,766.6377953226323,769.4869427509234,66861,2330,台積電
2024-09-09,798.9692352616306,813.987174323186,789.7398567676131,798.3928536429981,54260,2330,台積電
2024-09-10,805.4027330569664,818.6324260786886,791.3412738164553,808.4826052371778,39692,2330,台積電
2024-09-11,810.28045671799,815.7078062060252,793.4347887072144,805.226932693726,40007,2330,台積電
2024-09-12,802.969036461194,805.2056597010435,787.108095876728,800.0132886039443,62422,2330,台積電
2024-09-13,803.2546791788415,821.5543384965148,792.67126274133,808.7115910141135,52212,2330,台積電
2024-09-16,817.619775306953,827.7594502544777,799.7268054339016,810.9549069734715,43020,2330,台積電
2024-09-17,826.8010015856162,835.6223248886757,807.5493902036775,821.5017036942913,54663,2330,台積電
2024-09-18,837.1814267655175,852.1484321265918,825.5742141690429,829.7172914504926,37568,2330,台積電
2024-09-19,836.5847807929202,849.7793492946439,824.6729757013113,832.8250834248373,58278,2330,台積電
2024-09-20,830.6271087552208,833.1468140916851,825.0807237345572,828.7472581020428,45759,2330,台積電
2024-09-23,817.0744709816183,823.5150356320112,800.9345046788318,818.4126897130617,66902,2330,台積電
2024-09-24,824.5016796344596,828.5992738974186,801.9932033585438,817.4271989930082,47414,2330,台積電
2024-09-25,833.9444448042055,846.3526423626788,827.2304653645716,827.8832813239295,53208,2330,台積電
2024-09-26,824.688437177414,832.8165013219281,813.0508434507511,832.258348346943,35464,2330,台積電
2024-09-27,815.3845967501536,832.5647857358736,800.295932226359,823.1823234379597,37897,2330,台積電
2024-09-30,824.5128755617898,839.1593540563905,821.5351416204597,826.5550721759195,50699,2330,台積電
2024-10-01,836.674728314523,851.3460813331859,822.0651186706651,831.5101632986958,54197,2330,台積電
2024-10-02,832.7512636637609,838.4486438341505,809.6136745782655,824.7139948001989,59000,2330,台積電
2024-10-03,821.14757398497,840.5116161285436,820.5900808257245,826.9291834809397,46666,2330,台積電
2024-10-04,829.5219563855815,831.3573854831297,816.4144543631298,827.9632209800592,62799,2330,台積電
2024-10-07,815.9257225611989,831.7198753536669,811.0734284873329,817.874048106272,69404,2330,台積電
2024-10-08,828.7073381151439,830.8203539151639,805.8129973187345,820.9914242999267,66194,2330,台積電
2024-10-09,831.3005417919924,837.9058445897905,809.6160176831777,825.6511243212212,36584,2330,台積電
2024-10-10,840.3936780126521,853.7945177108505,818.980871507642,834.7453120091373,54220,2330,台積電
2024-10-11,842.8039542697207,845.8605987333962,834.8105619303242,843.3319954701602,39197,2330,台積電
2024-10-14,828.4018201540794,833.620229335675,814.1194661314795,829.8155021028201,44681,2330,台積電
2024-10-15,816.34799482037,831.9102832791846,802.5590706599529,820.0644107410748,74466,2330,台積電
2024-10-16,815.920665862231,835.0797565139142,810.7134524501191,823.2247190044919,40699,2330,台積電
2024-10-17,832.267059681631,842.9391807864968,812.5424306712616,826.2400946679412,54955,2330,台積電
2024-10-18,834.3541892129088,845.9341650476869,828.5515474057631,829.1652563042448,59726,2330,台積電
2024-10-21,870.6769791461886,880.1277327230423,851.7808115095894,862.0612344598993,63098,2330,台積電
2024-10-22,873.9819408900918,878.3832974944478,861.4053568520894,865.3862867243733,57385,2330,台積電
2024-10-23,874.762132341161,880.8101676295465,871.6864041366773,873.7934151542341,35390,2330,台積電
2024-10-24,885.3382365640042,888.5537446111448,879.2455247074353,880.6008257654348,48058,2330,台積電
2024-10-25,892.6232364700091,908.8413180746215,872.4322067133318,884.7530794867364,55708,2330,台積電
2024-10-28,886.462899010139,896.8060026430811,874.32307247846,880.3069583902129,38514,2330,台積電
2024-10-29,881.1873851260933,892.7630549719782,868.4142784014991,885.6626722331914,49025,2330,台積電
2024-10-30,876.5287311697392,885.5038255345247,875.3829969602513,877.396579299844,36328,2330,台積電
2024-10-31,867.6643535799012,890.7090546454184,862.1930298366256,874.1477427834575,38143,2330,台積電
2024-11-01,876.7722705564502,879.4613557145121,859.5068510758847,868.8819358457044,50876,2330,台積電
2024-11-04,870.8107715486328,881.0206765951002,855.223306125502,868.9655295995199,40308,2330,台積電
2024-11-05,884.5831394155017,898.4089459524344,878.9438776206978,889.4100959835616,57701,2330,台積電
2024-11-06,875.4981830089213,886.2047244512441,861.5801696562802,872.5019992007562,62578,2330,台積電
2024-11-07,880.9523019954752,881.2713861580058,863.3026108908216,878.8759007208153,67023,2330,台積電
2024-11-08,862.4181961253436,879.957121218758,851.7955637290999,864.8716169132139,43006,2330,台積電
2024-11-11,854.7978310594174,877.5154685938835,850.8151659845344,861.45589284834,41699,2330,台積電
2024-11-12,875.4086572255204,885.3031068535087,871.9892444931623,872.4149966483596,39182,2330,台積電
2024-11-13,874.8359253963978,887.0250287600878,859.2630571824292,874.4807515254356,60457,2330,台積電
2024-11-14,871.3149649831454,887.3907153032949,866.2265295555926,866.595168929371,63259,2330,台積電
2024-11-15,862.6407965867963,874.8426545644178,847.2080760131388,862.2930596454559,36263,2330,台積電
2024-11-18,876.9916618760636,879.6671712509908,861.6450835865021,870.8576627117095,72448,2330,台積電
2024-11-19,867.932954901853,877.9365480881555,850.7488052319742,867.0328562082653,37078,2330,台積電
2024-11-20,873.0769028044871,883.6710806761035,858.0831220371448,872.0141273630529,56651,2330,台積電
2024-11-21,882.3202175030921,889.8045988261571,858.2450468963575,875.723330555379,63362,2330,台積電
2024-11-22,871.7162799390325,886.266486549334,865.6018559571079,873.4022455667476,69838,2330,台積電
2024-11-25,889.8991731130009,913.21346622579,876.2447686341651,896.4609945589322,63563,2330,台積電
2024-11-26,897.5831004819449,922.8962879695588,890.3677725696065,906.1227148948336,67069,2330,台積電
2024-11-27,896.5689604192386,904.6531321499559,883.456077516197,892.0172238889062,48578,2330,台積電
2024-11-28,900.1104324855995,902.1489674139104,886.6804257236539,897.9497937491216,67593,2330,台積電
2024-11-29,900.0083032877843,917.7356084175043,880.6873606977977,896.3497662391867,38204,2330,台積電
2024-12-02,903.2309231447415,923.6879277827443,885.4538307380144,908.4460546451212,70792,2330,台積電
2024-12-03,899.1848219220535,908.0304330679917,885.3684260653893,905.7721134635214,56903,2330,台積電
2024-12-04,900.3707283309692,925.9427871679067,892.8478286923195,909.198230954614,67691,2330,台積電
2024-12-05,915.4237918916999,934.1417163030027,907.709387396408,918.1675048582064,53092,2330,台積電
2024-12-06,931.9883883691633,941.6594092628736,916.5916695039738,930.3153522787181,60743,2330,台積電
2024-12-09,921.7763373817204,934.6911823103495,917.374354924185,923.7671656425068,56056,2330,台積電
2024-12-10,923.7208861043437,932.2580188343151,921.6799411908772,924.8774467939294,64263,2330,台積電
2024-12-11,932.0327624342793,933.0535552644138,918.0020032268166,924.55938812852,38265,2330,台積電
2024-12-12,919.6431645585517,928.6266820432495,914.3600170531644,922.4426772236131,37414,2330,台積電
2024-12-13,942.1386105513819,957.2665952021522,936.2933788118861,941.8750835259642,44884,2330,台積電
2024-12-16,954.2016827770633,954.2900804599764,944.3859462171338,948.8189755578045,41381,2330,台積電
